HIDDEN_LAYERS,OPTIMIZER_STEP,MAX_ITERATIONS,DELTA_X,EPOCH,DATA_MSE,GRAD_MSE,TRAINING_MSE
"30,30,30,30,30",0.0001,50000,0.0625,37,0.0432787,0.987509,1.03079
"30,30,30,30,30",0.0001,50000,0.0625,38,0.0428145,0.987091,1.02991
"30,30,30,30,30",0.0001,50000,0.0625,39,0.0423566,0.986665,1.02902
"30,30,30,30,30",0.0001,50000,0.0625,40,0.0419049,0.986231,1.02814
"30,30,30,30,30",0.0001,50000,0.0625,41,0.0414591,0.985789,1.02725
"30,30,30,30,30",0.0001,50000,0.0625,42,0.0410191,0.985339,1.02636
"30,30,30,30,30",0.0001,50000,0.0625,43,0.0405847,0.984881,1.02547
"30,30,30,30,30",0.0001,50000,0.0625,44,0.0401558,0.984413,1.02457
"30,30,30,30,30",0.0001,50000,0.0625,45,0.0397321,0.983938,1.02367
"30,30,30,30,30",0.0001,50000,0.0625,46,0.0393137,0.983454,1.02277
"30,30,30,30,30",0.0001,50000,0.0625,47,0.0389004,0.982961,1.02186
"30,30,30,30,30",0.0001,50000,0.0625,48,0.038492,0.982459,1.02095
"30,30,30,30,30",0.0001,50000,0.0625,49,0.0380885,0.981949,1.02004
"30,30,30,30,30",0.0001,50000,0.0625,50,0.0376899,0.98143,1.01912
"30,30,30,30,30",0.0001,50000,0.0625,51,0.037296,0.980902,1.0182
"30,30,30,30,30",0.0001,50000,0.0625,52,0.0369067,0.980365,1.01727
"30,30,30,30,30",0.0001,50000,0.0625,53,0.0365221,0.979819,1.01634
"30,30,30,30,30",0.0001,50000,0.0625,54,0.036142,0.979265,1.01541
"30,30,30,30,30",0.0001,50000,0.0625,55,0.0357665,0.978701,1.01447
"30,30,30,30,30",0.0001,50000,0.0625,56,0.0353955,0.978128,1.01352
"30,30,30,30,30",0.0001,50000,0.0625,57,0.0350289,0.977547,1.01258
"30,30,30,30,30",0.0001,50000,0.0625,58,0.0346667,0.976957,1.01162
"30,30,30,30,30",0.0001,50000,0.0625,59,0.0343089,0.976357,1.01067
"30,30,30,30,30",0.0001,50000,0.0625,60,0.0339555,0.975749,1.0097
"30,30,30,30,30",0.0001,50000,0.0625,61,0.0336064,0.975132,1.00874
"30,30,30,30,30",0.0001,50000,0.0625,62,0.0332616,0.974506,1.00777
"30,30,30,30,30",0.0001,50000,0.0625,63,0.0329212,0.973872,1.00679
"30,30,30,30,30",0.0001,50000,0.0625,64,0.0325851,0.973228,1.00581
"30,30,30,30,30",0.0001,50000,0.0625,65,0.0322534,0.972576,1.00483
"30,30,30,30,30",0.0001,50000,0.0625,66,0.0319259,0.971916,1.00384
"30,30,30,30,30",0.0001,50000,0.0625,67,0.0316027,0.971247,1.00285
"30,30,30,30,30",0.0001,50000,0.0625,68,0.0312839,0.97057,1.00185
"30,30,30,30,30",0.0001,50000,0.0625,69,0.0309693,0.969885,1.00085
"30,30,30,30,30",0.0001,50000,0.0625,70,0.0306591,0.969191,0.99985
"30,30,30,30,30",0.0001,50000,0.0625,71,0.0303532,0.968489,0.998843
"30,30,30,30,30",0.0001,50000,0.0625,72,0.0300516,0.96778,0.997832
"30,30,30,30,30",0.0001,50000,0.0625,73,0.0297544,0.967063,0.996817
"30,30,30,30,30",0.0001,50000,0.0625,74,0.0294615,0.966338,0.995799
"30,30,30,30,30",0.0001,50000,0.0625,75,0.029173,0.965606,0.994779
"30,30,30,30,30",0.0001,50000,0.0625,76,0.0288889,0.964866,0.993755
"30,30,30,30,30",0.0001,50000,0.0625,77,0.0286092,0.96412,0.992729
"30,30,30,30,30",0.0001,50000,0.0625,78,0.0283339,0.963366,0.9917
"30,30,30,30,30",0.0001,50000,0.0625,79,0.028063,0.962606,0.990669
"30,30,30,30,30",0.0001,50000,0.0625,80,0.0277965,0.96184,0.989636
"30,30,30,30,30",0.0001,50000,0.0625,81,0.0275345,0.961067,0.988601
"30,30,30,30,30",0.0001,50000,0.0625,82,0.0272769,0.960288,0.987565
"30,30,30,30,30",0.0001,50000,0.0625,83,0.0270238,0.959503,0.986527
"30,30,30,30,30",0.0001,50000,0.0625,84,0.0267752,0.958713,0.985488
"30,30,30,30,30",0.0001,50000,0.0625,85,0.0265311,0.957918,0.984449
"30,30,30,30,30",0.0001,50000,0.0625,86,0.0262915,0.957117,0.983409
"30,30,30,30,30",0.0001,50000,0.0625,87,0.0260564,0.956312,0.982368
"30,30,30,30,30",0.0001,50000,0.0625,88,0.0258258,0.955502,0.981328
"30,30,30,30,30",0.0001,50000,0.0625,89,0.0255998,0.954688,0.980288
"30,30,30,30,30",0.0001,50000,0.0625,90,0.0253784,0.95387,0.979248
"30,30,30,30,30",0.0001,50000,0.0625,91,0.0251614,0.953049,0.97821
"30,30,30,30,30",0.0001,50000,0.0625,92,0.0249491,0.952224,0.977173
"30,30,30,30,30",0.0001,50000,0.0625,93,0.0247413,0.951396,0.976137
"30,30,30,30,30",0.0001,50000,0.0625,94,0.024538,0.950565,0.975103
"30,30,30,30,30",0.0001,50000,0.0625,95,0.0243393,0.949732,0.974072
"30,30,30,30,30",0.0001,50000,0.0625,96,0.0241452,0.948898,0.973043
"30,30,30,30,30",0.0001,50000,0.0625,97,0.0239555,0.948061,0.972017
"30,30,30,30,30",0.0001,50000,0.0625,98,0.0237705,0.947223,0.970994
"30,30,30,30,30",0.0001,50000,0.0625,99,0.0235899,0.946384,0.969974
"30,30,30,30,30",0.0001,50000,0.0625,100,0.0234139,0.945545,0.968959
"30,30,30,30,30",0.0001,50000,0.0625,101,0.0232424,0.944705,0.967948
"30,30,30,30,30",0.0001,50000,0.0625,102,0.0230753,0.943866,0.966941
"30,30,30,30,30",0.0001,50000,0.0625,103,0.0229127,0.943027,0.96594
"30,30,30,30,30",0.0001,50000,0.0625,104,0.0227545,0.942189,0.964944
"30,30,30,30,30",0.0001,50000,0.0625,105,0.0226008,0.941353,0.963953
"30,30,30,30,30",0.0001,50000,0.0625,106,0.0224514,0.940518,0.962969
"30,30,30,30,30",0.0001,50000,0.0625,107,0.0223063,0.939685,0.961991
"30,30,30,30,30",0.0001,50000,0.0625,108,0.0221656,0.938855,0.96102
"30,30,30,30,30",0.0001,50000,0.0625,109,0.0220291,0.938027,0.960056
"30,30,30,30,30",0.0001,50000,0.0625,110,0.0218969,0.937203,0.9591
"30,30,30,30,30",0.0001,50000,0.0625,111,0.0217688,0.936382,0.958151
"30,30,30,30,30",0.0001,50000,0.0625,112,0.0216449,0.935566,0.957211
"30,30,30,30,30",0.0001,50000,0.0625,113,0.0215251,0.934754,0.956279
"30,30,30,30,30",0.0001,50000,0.0625,114,0.0214093,0.933947,0.955356
"30,30,30,30,30",0.0001,50000,0.0625,115,0.0212975,0.933145,0.954443
"30,30,30,30,30",0.0001,50000,0.0625,116,0.0211896,0.932349,0.953539
"30,30,30,30,30",0.0001,50000,0.0625,117,0.0210856,0.931559,0.952645
"30,30,30,30,30",0.0001,50000,0.0625,118,0.0209854,0.930776,0.951761
"30,30,30,30,30",0.0001,50000,0.0625,119,0.020889,0.929999,0.950888
"30,30,30,30,30",0.0001,50000,0.0625,120,0.0207962,0.929229,0.950026
"30,30,30,30,30",0.0001,50000,0.0625,121,0.020707,0.928468,0.949175
"30,30,30,30,30",0.0001,50000,0.0625,122,0.0206213,0.927714,0.948335
"30,30,30,30,30",0.0001,50000,0.0625,123,0.0205391,0.926968,0.947507
"30,30,30,30,30",0.0001,50000,0.0625,124,0.0204603,0.926231,0.946691
"30,30,30,30,30",0.0001,50000,0.0625,125,0.0203847,0.925503,0.945888
"30,30,30,30,30",0.0001,50000,0.0625,126,0.0203124,0.924785,0.945097
"30,30,30,30,30",0.0001,50000,0.0625,127,0.0202432,0.924076,0.944319
"30,30,30,30,30",0.0001,50000,0.0625,128,0.0201771,0.923377,0.943554
"30,30,30,30,30",0.0001,50000,0.0625,129,0.020114,0.922689,0.942803
"30,30,30,30,30",0.0001,50000,0.0625,130,0.0200538,0.922011,0.942065
"30,30,30,30,30",0.0001,50000,0.0625,131,0.0199964,0.921344,0.94134
"30,30,30,30,30",0.0001,50000,0.0625,132,0.0199417,0.920688,0.94063
"30,30,30,30,30",0.0001,50000,0.0625,133,0.0198897,0.920043,0.939933
"30,30,30,30,30",0.0001,50000,0.0625,134,0.0198402,0.919411,0.939251
"30,30,30,30,30",0.0001,50000,0.0625,135,0.0197932,0.91879,0.938583
"30,30,30,30,30",0.0001,50000,0.0625,136,0.0197486,0.918181,0.937929
"30,30,30,30,30",0.0001,50000,0.0625,137,0.0197062,0.917584,0.93729
"30,30,30,30,30",0.0001,50000,0.0625,138,0.0196661,0.917,0.936666
"30,30,30,30,30",0.0001,50000,0.0625,139,0.0196282,0.916429,0.936057
"30,30,30,30,30",0.0001,50000,0.0625,140,0.0195923,0.91587,0.935462
"30,30,30,30,30",0.0001,50000,0.0625,141,0.0195583,0.915324,0.934882
"30,30,30,30,30",0.0001,50000,0.0625,142,0.0195263,0.914791,0.934317
"30,30,30,30,30",0.0001,50000,0.0625,143,0.0194961,0.914271,0.933767
"30,30,30,30,30",0.0001,50000,0.0625,144,0.0194675,0.913764,0.933232
"30,30,30,30,30",0.0001,50000,0.0625,145,0.0194407,0.913271,0.932711
"30,30,30,30,30",0.0001,50000,0.0625,146,0.0194154,0.91279,0.932206
"30,30,30,30,30",0.0001,50000,0.0625,147,0.0193917,0.912323,0.931715
"30,30,30,30,30",0.0001,50000,0.0625,148,0.0193693,0.91187,0.931239
"30,30,30,30,30",0.0001,50000,0.0625,149,0.0193484,0.911429,0.930778
"30,30,30,30,30",0.0001,50000,0.0625,150,0.0193287,0.911002,0.930331
"30,30,30,30,30",0.0001,50000,0.0625,151,0.0193102,0.910588,0.929898
"30,30,30,30,30",0.0001,50000,0.0625,152,0.019293,0.910187,0.92948
"30,30,30,30,30",0.0001,50000,0.0625,153,0.0192768,0.909799,0.929076
"30,30,30,30,30",0.0001,50000,0.0625,154,0.0192617,0.909424,0.928686
"30,30,30,30,30",0.0001,50000,0.0625,155,0.0192475,0.909062,0.92831
"30,30,30,30,30",0.0001,50000,0.0625,156,0.0192343,0.908713,0.927947
"30,30,30,30,30",0.0001,50000,0.0625,157,0.0192219,0.908377,0.927598
"30,30,30,30,30",0.0001,50000,0.0625,158,0.0192104,0.908052,0.927263
"30,30,30,30,30",0.0001,50000,0.0625,159,0.0191997,0.907741,0.92694
"30,30,30,30,30",0.0001,50000,0.0625,160,0.0191896,0.907441,0.926631
"30,30,30,30,30",0.0001,50000,0.0625,161,0.0191803,0.907153,0.926334
"30,30,30,30,30",0.0001,50000,0.0625,162,0.0191716,0.906877,0.926049
"30,30,30,30,30",0.0001,50000,0.0625,163,0.0191635,0.906613,0.925777
"30,30,30,30,30",0.0001,50000,0.0625,164,0.0191559,0.90636,0.925516
"30,30,30,30,30",0.0001,50000,0.0625,165,0.0191489,0.906118,0.925267
"30,30,30,30,30",0.0001,50000,0.0625,166,0.0191423,0.905888,0.92503
"30,30,30,30,30",0.0001,50000,0.0625,167,0.0191363,0.905668,0.924804
"30,30,30,30,30",0.0001,50000,0.0625,168,0.0191306,0.905458,0.924589
"30,30,30,30,30",0.0001,50000,0.0625,169,0.0191253,0.905259,0.924384
"30,30,30,30,30",0.0001,50000,0.0625,170,0.0191204,0.90507,0.92419
"30,30,30,30,30",0.0001,50000,0.0625,171,0.0191158,0.904891,0.924007
"30,30,30,30,30",0.0001,50000,0.0625,172,0.0191116,0.904721,0.923833
"30,30,30,30,30",0.0001,50000,0.0625,173,0.0191076,0.904561,0.923668
"30,30,30,30,30",0.0001,50000,0.0625,174,0.0191039,0.904409,0.923513
"30,30,30,30,30",0.0001,50000,0.0625,175,0.0191004,0.904267,0.923367
"30,30,30,30,30",0.0001,50000,0.0625,176,0.0190972,0.904133,0.92323
"30,30,30,30,30",0.0001,50000,0.0625,177,0.0190942,0.904008,0.923102
"30,30,30,30,30",0.0001,50000,0.0625,178,0.0190914,0.90389,0.922982
"30,30,30,30,30",0.0001,50000,0.0625,179,0.0190887,0.903781,0.922869
"30,30,30,30,30",0.0001,50000,0.0625,180,0.0190862,0.903679,0.922765
"30,30,30,30,30",0.0001,50000,0.0625,181,0.0190839,0.903584,0.922668
"30,30,30,30,30",0.0001,50000,0.0625,182,0.0190817,0.903497,0.922579
"30,30,30,30,30",0.0001,50000,0.0625,183,0.0190797,0.903416,0.922496
"30,30,30,30,30",0.0001,50000,0.0625,184,0.0190777,0.903343,0.92242
"30,30,30,30,30",0.0001,50000,0.0625,185,0.0190759,0.903275,0.922351
"30,30,30,30,30",0.0001,50000,0.0625,186,0.0190741,0.903214,0.922288
"30,30,30,30,30",0.0001,50000,0.0625,187,0.0190725,0.903159,0.922232
"30,30,30,30,30",0.0001,50000,0.0625,188,0.0190709,0.90311,0.922181
"30,30,30,30,30",0.0001,50000,0.0625,189,0.0190694,0.903066,0.922136
"30,30,30,30,30",0.0001,50000,0.0625,190,0.019068,0.903028,0.922096
"30,30,30,30,30",0.0001,50000,0.0625,191,0.0190666,0.902995,0.922061
"30,30,30,30,30",0.0001,50000,0.0625,192,0.0190653,0.902967,0.922032
"30,30,30,30,30",0.0001,50000,0.0625,193,0.0190641,0.902943,0.922007
"30,30,30,30,30",0.0001,50000,0.0625,194,0.0190629,0.902925,0.921987
"30,30,30,30,30",0.0001,50000,0.0625,195,0.0190617,0.90291,0.921972
"30,30,30,30,30",0.0001,50000,0.0625,196,0.0190606,0.9029,0.921961
"30,30,30,30,30",0.0001,50000,0.0625,197,0.0190595,0.902894,0.921954
"30,30,30,30,30",0.0001,50000,0.0625,198,0.0190584,0.902892,0.92195
"30,30,30,30,30",0.0001,50000,0.0625,199,0.0190574,0.902894,0.921951
"30,30,30,30,30",0.0001,50000,0.0625,200,0.0190564,0.902899,0.921955
"30,30,30,30,30",0.0001,50000,0.0625,201,0.0190554,0.902907,0.921963
"30,30,30,30,30",0.0001,50000,0.0625,202,0.0190544,0.902919,0.921974
"30,30,30,30,30",0.0001,50000,0.0625,203,0.0190535,0.902934,0.921988
"30,30,30,30,30",0.0001,50000,0.0625,204,0.0190526,0.902952,0.922005
"30,30,30,30,30",0.0001,50000,0.0625,205,0.0190517,0.902973,0.922025
"30,30,30,30,30",0.0001,50000,0.0625,206,0.0190508,0.902997,0.922048
"30,30,30,30,30",0.0001,50000,0.0625,207,0.0190499,0.903023,0.922073
"30,30,30,30,30",0.0001,50000,0.0625,208,0.019049,0.903052,0.922101
"30,30,30,30,30",0.0001,50000,0.0625,209,0.0190481,0.903083,0.922132
"30,30,30,30,30",0.0001,50000,0.0625,210,0.0190473,0.903117,0.922164
"30,30,30,30,30",0.0001,50000,0.0625,211,0.0190465,0.903153,0.922199
"30,30,30,30,30",0.0001,50000,0.0625,212,0.0190456,0.90319,0.922236
"30,30,30,30,30",0.0001,50000,0.0625,213,0.0190448,0.90323,0.922275
"30,30,30,30,30",0.0001,50000,0.0625,214,0.019044,0.903272,0.922316
"30,30,30,30,30",0.0001,50000,0.0625,215,0.0190431,0.903315,0.922358
"30,30,30,30,30",0.0001,50000,0.0625,216,0.0190423,0.90336,0.922403
"30,30,30,30,30",0.0001,50000,0.0625,217,0.0190415,0.903407,0.922449
"30,30,30,30,30",0.0001,50000,0.0625,218,0.0190407,0.903455,0.922496
"30,30,30,30,30",0.0001,50000,0.0625,219,0.0190399,0.903505,0.922545
"30,30,30,30,30",0.0001,50000,0.0625,220,0.0190391,0.903556,0.922596
"30,30,30,30,30",0.0001,50000,0.0625,221,0.0190383,0.903609,0.922647
"30,30,30,30,30",0.0001,50000,0.0625,222,0.0190375,0.903663,0.9227
"30,30,30,30,30",0.0001,50000,0.0625,223,0.0190367,0.903718,0.922755
"30,30,30,30,30",0.0001,50000,0.0625,224,0.0190359,0.903774,0.92281
"30,30,30,30,30",0.0001,50000,0.0625,225,0.0190352,0.903831,0.922866
"30,30,30,30,30",0.0001,50000,0.0625,226,0.0190344,0.90389,0.922924
"30,30,30,30,30",0.0001,50000,0.0625,227,0.0190336,0.903949,0.922983
"30,30,30,30,30",0.0001,50000,0.0625,228,0.0190328,0.904009,0.923042
"30,30,30,30,30",0.0001,50000,0.0625,229,0.019032,0.90407,0.923102
"30,30,30,30,30",0.0001,50000,0.0625,230,0.0190312,0.904132,0.923164
"30,30,30,30,30",0.0001,50000,0.0625,231,0.0190305,0.904195,0.923226
"30,30,30,30,30",0.0001,50000,0.0625,232,0.0190297,0.904259,0.923288
"30,30,30,30,30",0.0001,50000,0.0625,233,0.0190289,0.904323,0.923352
"30,30,30,30,30",0.0001,50000,0.0625,234,0.0190281,0.904388,0.923416
"30,30,30,30,30",0.0001,50000,0.0625,235,0.0190273,0.904454,0.923481
"30,30,30,30,30",0.0001,50000,0.0625,236,0.0190266,0.90452,0.923546
"30,30,30,30,30",0.0001,50000,0.0625,237,0.0190258,0.904587,0.923613
"30,30,30,30,30",0.0001,50000,0.0625,238,0.019025,0.904654,0.923679
"30,30,30,30,30",0.0001,50000,0.0625,239,0.0190242,0.904722,0.923746
"30,30,30,30,30",0.0001,50000,0.0625,240,0.0190234,0.904791,0.923814
"30,30,30,30,30",0.0001,50000,0.0625,241,0.0190227,0.90486,0.923882
"30,30,30,30,30",0.0001,50000,0.0625,242,0.0190219,0.904929,0.923951
"30,30,30,30,30",0.0001,50000,0.0625,243,0.0190211,0.904999,0.92402
"30,30,30,30,30",0.0001,50000,0.0625,244,0.0190203,0.905069,0.924089
"30,30,30,30,30",0.0001,50000,0.0625,245,0.0190195,0.90514,0.924159
"30,30,30,30,30",0.0001,50000,0.0625,246,0.0190188,0.905211,0.924229
"30,30,30,30,30",0.0001,50000,0.0625,247,0.019018,0.905282,0.9243
"30,30,30,30,30",0.0001,50000,0.0625,248,0.0190172,0.905354,0.924371
"30,30,30,30,30",0.0001,50000,0.0625,249,0.0190164,0.905426,0.924442
"30,30,30,30,30",0.0001,50000,0.0625,250,0.0190156,0.905498,0.924514
"30,30,30,30,30",0.0001,50000,0.0625,251,0.0190149,0.905571,0.924586
"30,30,30,30,30",0.0001,50000,0.0625,252,0.0190141,0.905644,0.924658
"30,30,30,30,30",0.0001,50000,0.0625,253,0.0190133,0.905717,0.92473
"30,30,30,30,30",0.0001,50000,0.0625,254,0.0190125,0.90579,0.924803
"30,30,30,30,30",0.0001,50000,0.0625,255,0.0190117,0.905864,0.924876
"30,30,30,30,30",0.0001,50000,0.0625,256,0.0190109,0.905938,0.924949
"30,30,30,30,30",0.0001,50000,0.0625,257,0.0190102,0.906012,0.925022
"30,30,30,30,30",0.0001,50000,0.0625,258,0.0190094,0.906086,0.925096
"30,30,30,30,30",0.0001,50000,0.0625,259,0.0190086,0.906161,0.92517
"30,30,30,30,30",0.0001,50000,0.0625,260,0.0190078,0.906236,0.925243
"30,30,30,30,30",0.0001,50000,0.0625,261,0.019007,0.906311,0.925318
"30,30,30,30,30",0.0001,50000,0.0625,262,0.0190062,0.906386,0.925392
"30,30,30,30,30",0.0001,50000,0.0625,263,0.0190054,0.906461,0.925466
"30,30,30,30,30",0.0001,50000,0.0625,264,0.0190047,0.906536,0.925541
"30,30,30,30,30",0.0001,50000,0.0625,265,0.0190039,0.906612,0.925616
"30,30,30,30,30",0.0001,50000,0.0625,266,0.0190031,0.906688,0.925691
"30,30,30,30,30",0.0001,50000,0.0625,267,0.0190023,0.906764,0.925766
"30,30,30,30,30",0.0001,50000,0.0625,268,0.0190015,0.90684,0.925841
"30,30,30,30,30",0.0001,50000,0.0625,269,0.0190007,0.906916,0.925917
"30,30,30,30,30",0.0001,50000,0.0625,270,0.0189999,0.906992,0.925992
"30,30,30,30,30",0.0001,50000,0.0625,271,0.0189991,0.907069,0.926068
"30,30,30,30,30",0.0001,50000,0.0625,272,0.0189983,0.907145,0.926143
"30,30,30,30,30",0.0001,50000,0.0625,273,0.0189975,0.907222,0.926219
"30,30,30,30,30",0.0001,50000,0.0625,274,0.0189968,0.907298,0.926295
"30,30,30,30,30",0.0001,50000,0.0625,275,0.018996,0.907375,0.926371
"30,30,30,30,30",0.0001,50000,0.0625,276,0.0189952,0.907452,0.926448
"30,30,30,30,30",0.0001,50000,0.0625,277,0.0189944,0.907529,0.926524
"30,30,30,30,30",0.0001,50000,0.0625,278,0.0189936,0.907607,0.9266
"30,30,30,30,30",0.0001,50000,0.0625,279,0.0189928,0.907684,0.926677
"30,30,30,30,30",0.0001,50000,0.0625,280,0.018992,0.907761,0.926753
"30,30,30,30,30",0.0001,50000,0.0625,281,0.0189912,0.907839,0.92683
"30,30,30,30,30",0.0001,50000,0.0625,282,0.0189904,0.907916,0.926907
"30,30,30,30,30",0.0001,50000,0.0625,283,0.0189896,0.907994,0.926984
"30,30,30,30,30",0.0001,50000,0.0625,284,0.0189888,0.908072,0.92706
"30,30,30,30,30",0.0001,50000,0.0625,285,0.018988,0.908149,0.927137
"30,30,30,30,30",0.0001,50000,0.0625,286,0.0189872,0.908227,0.927215
"30,30,30,30,30",0.0001,50000,0.0625,287,0.0189864,0.908305,0.927292
"30,30,30,30,30",0.0001,50000,0.0625,288,0.0189856,0.908383,0.927369
"30,30,30,30,30",0.0001,50000,0.0625,289,0.0189848,0.908461,0.927446
"30,30,30,30,30",0.0001,50000,0.0625,290,0.018984,0.90854,0.927524
"30,30,30,30,30",0.0001,50000,0.0625,291,0.0189832,0.908618,0.927601
"30,30,30,30,30",0.0001,50000,0.0625,292,0.0189824,0.908696,0.927679
"30,30,30,30,30",0.0001,50000,0.0625,293,0.0189816,0.908775,0.927756
"30,30,30,30,30",0.0001,50000,0.0625,294,0.0189808,0.908853,0.927834
"30,30,30,30,30",0.0001,50000,0.0625,295,0.01898,0.908932,0.927912
"30,30,30,30,30",0.0001,50000,0.0625,296,0.0189791,0.90901,0.927989
"30,30,30,30,30",0.0001,50000,0.0625,297,0.0189783,0.909089,0.928067
"30,30,30,30,30",0.0001,50000,0.0625,298,0.0189775,0.909168,0.928145
"30,30,30,30,30",0.0001,50000,0.0625,299,0.0189767,0.909246,0.928223
"30,30,30,30,30",0.0001,50000,0.0625,300,0.0189759,0.909325,0.928301
"30,30,30,30,30",0.0001,50000,0.0625,301,0.0189751,0.909404,0.928379
"30,30,30,30,30",0.0001,50000,0.0625,302,0.0189743,0.909483,0.928457
"30,30,30,30,30",0.0001,50000,0.0625,303,0.0189735,0.909562,0.928535
"30,30,30,30,30",0.0001,50000,0.0625,304,0.0189727,0.909641,0.928614
"30,30,30,30,30",0.0001,50000,0.0625,305,0.0189718,0.90972,0.928692
"30,30,30,30,30",0.0001,50000,0.0625,306,0.018971,0.909799,0.92877
"30,30,30,30,30",0.0001,50000,0.0625,307,0.0189702,0.909879,0.928849
"30,30,30,30,30",0.0001,50000,0.0625,308,0.0189694,0.909958,0.928927
"30,30,30,30,30",0.0001,50000,0.0625,309,0.0189686,0.910037,0.929006
"30,30,30,30,30",0.0001,50000,0.0625,310,0.0189678,0.910116,0.929084
"30,30,30,30,30",0.0001,50000,0.0625,311,0.0189669,0.910196,0.929163
"30,30,30,30,30",0.0001,50000,0.0625,312,0.0189661,0.910275,0.929241
"30,30,30,30,30",0.0001,50000,0.0625,313,0.0189653,0.910355,0.92932
"30,30,30,30,30",0.0001,50000,0.0625,314,0.0189645,0.910434,0.929399
"30,30,30,30,30",0.0001,50000,0.0625,315,0.0189636,0.910514,0.929478
"30,30,30,30,30",0.0001,50000,0.0625,316,0.0189628,0.910594,0.929556
"30,30,30,30,30",0.0001,50000,0.0625,317,0.018962,0.910673,0.929635
"30,30,30,30,30",0.0001,50000,0.0625,318,0.0189612,0.910753,0.929714
"30,30,30,30,30",0.0001,50000,0.0625,319,0.0189603,0.910833,0.929793
"30,30,30,30,30",0.0001,50000,0.0625,320,0.0189595,0.910912,0.929872
"30,30,30,30,30",0.0001,50000,0.0625,321,0.0189587,0.910992,0.929951
"30,30,30,30,30",0.0001,50000,0.0625,322,0.0189578,0.911072,0.93003
"30,30,30,30,30",0.0001,50000,0.0625,323,0.018957,0.911152,0.930109
"30,30,30,30,30",0.0001,50000,0.0625,324,0.0189562,0.911232,0.930188
"30,30,30,30,30",0.0001,50000,0.0625,325,0.0189554,0.911312,0.930267
"30,30,30,30,30",0.0001,50000,0.0625,326,0.0189545,0.911392,0.930346
"30,30,30,30,30",0.0001,50000,0.0625,327,0.0189537,0.911472,0.930426
"30,30,30,30,30",0.0001,50000,0.0625,328,0.0189528,0.911552,0.930505
"30,30,30,30,30",0.0001,50000,0.0625,329,0.018952,0.911632,0.930584
"30,30,30,30,30",0.0001,50000,0.0625,330,0.0189512,0.911712,0.930663
