HIDDEN_LAYERS,OPTIMIZER_STEP,MAX_ITERATIONS,DELTA_X,EPOCH,DATA_MSE,GRAD_MSE,TRAINING_MSE
"30,30,30,30,30",0.0001,50000,0.0625,137,0.0447838,0.515056,0.55984
"30,30,30,30,30",0.0001,50000,0.0625,138,0.0445083,0.508704,0.553212
"30,30,30,30,30",0.0001,50000,0.0625,139,0.0442436,0.502341,0.546584
"30,30,30,30,30",0.0001,50000,0.0625,140,0.0439898,0.495969,0.539958
"30,30,30,30,30",0.0001,50000,0.0625,141,0.0437471,0.489589,0.533336
"30,30,30,30,30",0.0001,50000,0.0625,142,0.0435157,0.483202,0.526718
"30,30,30,30,30",0.0001,50000,0.0625,143,0.0432958,0.476811,0.520107
"30,30,30,30,30",0.0001,50000,0.0625,144,0.0430876,0.470416,0.513503
"30,30,30,30,30",0.0001,50000,0.0625,145,0.0428911,0.464018,0.506909
"30,30,30,30,30",0.0001,50000,0.0625,146,0.0427066,0.45762,0.500326
"30,30,30,30,30",0.0001,50000,0.0625,147,0.0425341,0.451222,0.493756
"30,30,30,30,30",0.0001,50000,0.0625,148,0.042374,0.444826,0.4872
"30,30,30,30,30",0.0001,50000,0.0625,149,0.0422262,0.438433,0.480659
"30,30,30,30,30",0.0001,50000,0.0625,150,0.0420909,0.432045,0.474136
"30,30,30,30,30",0.0001,50000,0.0625,151,0.0419683,0.425664,0.467632
"30,30,30,30,30",0.0001,50000,0.0625,152,0.0418584,0.41929,0.461148
"30,30,30,30,30",0.0001,50000,0.0625,153,0.0417614,0.412925,0.454687
"30,30,30,30,30",0.0001,50000,0.0625,154,0.0416774,0.406571,0.448249
"30,30,30,30,30",0.0001,50000,0.0625,155,0.0416065,0.400229,0.441836
"30,30,30,30,30",0.0001,50000,0.0625,156,0.0415488,0.393901,0.43545
"30,30,30,30,30",0.0001,50000,0.0625,157,0.0415043,0.387588,0.429092
"30,30,30,30,30",0.0001,50000,0.0625,158,0.0414731,0.381291,0.422764
"30,30,30,30,30",0.0001,50000,0.0625,159,0.0414554,0.375012,0.416468
"30,30,30,30,30",0.0001,50000,0.0625,160,0.0414511,0.368753,0.410204
"30,30,30,30,30",0.0001,50000,0.0625,161,0.0414604,0.362515,0.403975
"30,30,30,30,30",0.0001,50000,0.0625,162,0.0414832,0.356299,0.397783
"30,30,30,30,30",0.0001,50000,0.0625,163,0.0415197,0.350108,0.391627
"30,30,30,30,30",0.0001,50000,0.0625,164,0.0415698,0.343941,0.385511
"30,30,30,30,30",0.0001,50000,0.0625,165,0.0416336,0.337802,0.379435
"30,30,30,30,30",0.0001,50000,0.0625,166,0.0417111,0.33169,0.373402
"30,30,30,30,30",0.0001,50000,0.0625,167,0.0418024,0.325609,0.367411
"30,30,30,30,30",0.0001,50000,0.0625,168,0.0419073,0.319559,0.361466
"30,30,30,30,30",0.0001,50000,0.0625,169,0.042026,0.313542,0.355568
"30,30,30,30,30",0.0001,50000,0.0625,170,0.0421584,0.307558,0.349717
"30,30,30,30,30",0.0001,50000,0.0625,171,0.0423045,0.301611,0.343915
"30,30,30,30,30",0.0001,50000,0.0625,172,0.0424643,0.2957,0.338164
"30,30,30,30,30",0.0001,50000,0.0625,173,0.0426376,0.289828,0.332465
"30,30,30,30,30",0.0001,50000,0.0625,174,0.0428245,0.283995,0.32682
"30,30,30,30,30",0.0001,50000,0.0625,175,0.043025,0.278204,0.321229
"30,30,30,30,30",0.0001,50000,0.0625,176,0.0432389,0.272455,0.315694
"30,30,30,30,30",0.0001,50000,0.0625,177,0.0434662,0.26675,0.310216
"30,30,30,30,30",0.0001,50000,0.0625,178,0.0437068,0.26109,0.304797
"30,30,30,30,30",0.0001,50000,0.0625,179,0.0439606,0.255477,0.299438
"30,30,30,30,30",0.0001,50000,0.0625,180,0.0442275,0.249912,0.29414
"30,30,30,30,30",0.0001,50000,0.0625,181,0.0445074,0.244396,0.288904
"30,30,30,30,30",0.0001,50000,0.0625,182,0.0448002,0.238931,0.283731
"30,30,30,30,30",0.0001,50000,0.0625,183,0.0451058,0.233517,0.278622
"30,30,30,30,30",0.0001,50000,0.0625,184,0.0454241,0.228156,0.27358
"30,30,30,30,30",0.0001,50000,0.0625,185,0.0457549,0.222849,0.268604
"30,30,30,30,30",0.0001,50000,0.0625,186,0.046098,0.217597,0.263695
"30,30,30,30,30",0.0001,50000,0.0625,187,0.0464534,0.212402,0.258855
"30,30,30,30,30",0.0001,50000,0.0625,188,0.0468208,0.207264,0.254085
"30,30,30,30,30",0.0001,50000,0.0625,189,0.0472001,0.202185,0.249385
"30,30,30,30,30",0.0001,50000,0.0625,190,0.0475911,0.197166,0.244757
"30,30,30,30,30",0.0001,50000,0.0625,191,0.0479936,0.192207,0.240201
"30,30,30,30,30",0.0001,50000,0.0625,192,0.0484075,0.187311,0.235718
"30,30,30,30,30",0.0001,50000,0.0625,193,0.0488325,0.182477,0.231309
"30,30,30,30,30",0.0001,50000,0.0625,194,0.0492684,0.177706,0.226975
"30,30,30,30,30",0.0001,50000,0.0625,195,0.0497151,0.173,0.222715
"30,30,30,30,30",0.0001,50000,0.0625,196,0.0501722,0.16836,0.218532
"30,30,30,30,30",0.0001,50000,0.0625,197,0.0506396,0.163786,0.214425
"30,30,30,30,30",0.0001,50000,0.0625,198,0.0511171,0.159279,0.210396
"30,30,30,30,30",0.0001,50000,0.0625,199,0.0516043,0.154839,0.206444
"30,30,30,30,30",0.0001,50000,0.0625,200,0.0521011,0.150469,0.20257
"30,30,30,30,30",0.0001,50000,0.0625,201,0.0526072,0.146167,0.198774
"30,30,30,30,30",0.0001,50000,0.0625,202,0.0531224,0.141935,0.195058
"30,30,30,30,30",0.0001,50000,0.0625,203,0.0536462,0.137774,0.19142
"30,30,30,30,30",0.0001,50000,0.0625,204,0.0541786,0.133684,0.187862
"30,30,30,30,30",0.0001,50000,0.0625,205,0.0547192,0.129664,0.184384
"30,30,30,30,30",0.0001,50000,0.0625,206,0.0552677,0.125717,0.180985
"30,30,30,30,30",0.0001,50000,0.0625,207,0.0558238,0.121842,0.177666
"30,30,30,30,30",0.0001,50000,0.0625,208,0.0563872,0.11804,0.174427
"30,30,30,30,30",0.0001,50000,0.0625,209,0.0569577,0.114311,0.171269
"30,30,30,30,30",0.0001,50000,0.0625,210,0.0575349,0.110655,0.16819
"30,30,30,30,30",0.0001,50000,0.0625,211,0.0581184,0.107072,0.165191
"30,30,30,30,30",0.0001,50000,0.0625,212,0.0587081,0.103563,0.162271
"30,30,30,30,30",0.0001,50000,0.0625,213,0.0593035,0.100128,0.159431
"30,30,30,30,30",0.0001,50000,0.0625,214,0.0599043,0.096766,0.15667
"30,30,30,30,30",0.0001,50000,0.0625,215,0.0605102,0.0934781,0.153988
"30,30,30,30,30",0.0001,50000,0.0625,216,0.0611209,0.0902638,0.151385
"30,30,30,30,30",0.0001,50000,0.0625,217,0.061736,0.0871233,0.148859
"30,30,30,30,30",0.0001,50000,0.0625,218,0.0623552,0.0840562,0.146411
"30,30,30,30,30",0.0001,50000,0.0625,219,0.062978,0.0810624,0.14404
"30,30,30,30,30",0.0001,50000,0.0625,220,0.0636043,0.0781416,0.141746
"30,30,30,30,30",0.0001,50000,0.0625,221,0.0642336,0.0752936,0.139527
"30,30,30,30,30",0.0001,50000,0.0625,222,0.0648655,0.072518,0.137384
"30,30,30,30,30",0.0001,50000,0.0625,223,0.0654998,0.0698144,0.135314
"30,30,30,30,30",0.0001,50000,0.0625,224,0.066136,0.0671824,0.133318
"30,30,30,30,30",0.0001,50000,0.0625,225,0.0667738,0.0646215,0.131395
"30,30,30,30,30",0.0001,50000,0.0625,226,0.0674129,0.0621311,0.129544
"30,30,30,30,30",0.0001,50000,0.0625,227,0.0680528,0.0597107,0.127764
"30,30,30,30,30",0.0001,50000,0.0625,228,0.0686932,0.0573597,0.126053
"30,30,30,30,30",0.0001,50000,0.0625,229,0.0693339,0.0550773,0.124411
"30,30,30,30,30",0.0001,50000,0.0625,230,0.0699743,0.0528628,0.122837
"30,30,30,30,30",0.0001,50000,0.0625,231,0.0706142,0.0507155,0.12133
"30,30,30,30,30",0.0001,50000,0.0625,232,0.0712531,0.0486346,0.119888
"30,30,30,30,30",0.0001,50000,0.0625,233,0.0718909,0.0466192,0.11851
"30,30,30,30,30",0.0001,50000,0.0625,234,0.072527,0.0446684,0.117195
"30,30,30,30,30",0.0001,50000,0.0625,235,0.0731612,0.0427813,0.115943
"30,30,30,30,30",0.0001,50000,0.0625,236,0.0737931,0.040957,0.11475
"30,30,30,30,30",0.0001,50000,0.0625,237,0.0744224,0.0391945,0.113617
"30,30,30,30,30",0.0001,50000,0.0625,238,0.0750488,0.0374927,0.112541
"30,30,30,30,30",0.0001,50000,0.0625,239,0.0756718,0.0358506,0.111522
"30,30,30,30,30",0.0001,50000,0.0625,240,0.0762913,0.0342671,0.110558
"30,30,30,30,30",0.0001,50000,0.0625,241,0.0769069,0.0327411,0.109648
"30,30,30,30,30",0.0001,50000,0.0625,242,0.0775182,0.0312714,0.10879
"30,30,30,30,30",0.0001,50000,0.0625,243,0.078125,0.0298569,0.107982
"30,30,30,30,30",0.0001,50000,0.0625,244,0.078727,0.0284965,0.107224
"30,30,30,30,30",0.0001,50000,0.0625,245,0.0793239,0.0271888,0.106513
"30,30,30,30,30",0.0001,50000,0.0625,246,0.0799155,0.0259328,0.105848
"30,30,30,30,30",0.0001,50000,0.0625,247,0.0805013,0.0247271,0.105228
"30,30,30,30,30",0.0001,50000,0.0625,248,0.0810813,0.0235706,0.104652
"30,30,30,30,30",0.0001,50000,0.0625,249,0.0816551,0.0224619,0.104117
"30,30,30,30,30",0.0001,50000,0.0625,250,0.0822224,0.0213999,0.103622
"30,30,30,30,30",0.0001,50000,0.0625,251,0.0827832,0.0203832,0.103166
"30,30,30,30,30",0.0001,50000,0.0625,252,0.083337,0.0194105,0.102748
"30,30,30,30,30",0.0001,50000,0.0625,253,0.0838838,0.0184807,0.102365
"30,30,30,30,30",0.0001,50000,0.0625,254,0.0844233,0.0175924,0.102016
"30,30,30,30,30",0.0001,50000,0.0625,255,0.0849553,0.0167444,0.1017
"30,30,30,30,30",0.0001,50000,0.0625,256,0.0854796,0.0159354,0.101415
"30,30,30,30,30",0.0001,50000,0.0625,257,0.0859961,0.0151642,0.10116
"30,30,30,30,30",0.0001,50000,0.0625,258,0.0865047,0.0144294,0.100934
"30,30,30,30,30",0.0001,50000,0.0625,259,0.087005,0.0137299,0.100735
"30,30,30,30,30",0.0001,50000,0.0625,260,0.0874971,0.0130644,0.100562
"30,30,30,30,30",0.0001,50000,0.0625,261,0.0879808,0.0124317,0.100413
"30,30,30,30,30",0.0001,50000,0.0625,262,0.088456,0.0118307,0.100287
"30,30,30,30,30",0.0001,50000,0.0625,263,0.0889225,0.01126,0.100183
"30,30,30,30,30",0.0001,50000,0.0625,264,0.0893803,0.0107187,0.100099
"30,30,30,30,30",0.0001,50000,0.0625,265,0.0898293,0.0102054,0.100035
"30,30,30,30,30",0.0001,50000,0.0625,266,0.0902695,0.00971918,0.0999886
"30,30,30,30,30",0.0001,50000,0.0625,267,0.0907007,0.00925883,0.0999595
"30,30,30,30,30",0.0001,50000,0.0625,268,0.0911229,0.00882329,0.0999462
"30,30,30,30,30",0.0001,50000,0.0625,269,0.0915362,0.00841151,0.0999477
"30,30,30,30,30",0.0001,50000,0.0625,270,0.0919404,0.00802245,0.0999628
"30,30,30,30,30",0.0001,50000,0.0625,271,0.0923355,0.00765511,0.0999906
"30,30,30,30,30",0.0001,50000,0.0625,272,0.0927216,0.00730851,0.10003
"30,30,30,30,30",0.0001,50000,0.0625,273,0.0930987,0.0069817,0.10008
"30,30,30,30,30",0.0001,50000,0.0625,274,0.0934667,0.00667374,0.10014
"30,30,30,30,30",0.0001,50000,0.0625,275,0.0938257,0.00638374,0.100209
"30,30,30,30,30",0.0001,50000,0.0625,276,0.0941757,0.00611084,0.100287
"30,30,30,30,30",0.0001,50000,0.0625,277,0.0945168,0.00585418,0.100371
"30,30,30,30,30",0.0001,50000,0.0625,278,0.0948491,0.00561294,0.100462
"30,30,30,30,30",0.0001,50000,0.0625,279,0.0951725,0.00538636,0.100559
"30,30,30,30,30",0.0001,50000,0.0625,280,0.0954871,0.00517365,0.100661
"30,30,30,30,30",0.0001,50000,0.0625,281,0.0957931,0.0049741,0.100767
"30,30,30,30,30",0.0001,50000,0.0625,282,0.0960905,0.004787,0.100878
"30,30,30,30,30",0.0001,50000,0.0625,283,0.0963794,0.00461168,0.100991
"30,30,30,30,30",0.0001,50000,0.0625,284,0.0966599,0.00444748,0.101107
"30,30,30,30,30",0.0001,50000,0.0625,285,0.0969321,0.00429378,0.101226
"30,30,30,30,30",0.0001,50000,0.0625,286,0.0971961,0.00415,0.101346
"30,30,30,30,30",0.0001,50000,0.0625,287,0.0974521,0.00401556,0.101468
"30,30,30,30,30",0.0001,50000,0.0625,288,0.0977001,0.00388991,0.10159
"30,30,30,30,30",0.0001,50000,0.0625,289,0.0979402,0.00377255,0.101713
"30,30,30,30,30",0.0001,50000,0.0625,290,0.0981726,0.00366296,0.101836
"30,30,30,30,30",0.0001,50000,0.0625,291,0.0983975,0.00356069,0.101958
"30,30,30,30,30",0.0001,50000,0.0625,292,0.0986149,0.00346529,0.10208
"30,30,30,30,30",0.0001,50000,0.0625,293,0.0988251,0.00337632,0.102201
"30,30,30,30,30",0.0001,50000,0.0625,294,0.099028,0.00329339,0.102321
"30,30,30,30,30",0.0001,50000,0.0625,295,0.099224,0.00321612,0.10244
"30,30,30,30,30",0.0001,50000,0.0625,296,0.0994131,0.00314413,0.102557
"30,30,30,30,30",0.0001,50000,0.0625,297,0.0995955,0.00307709,0.102673
"30,30,30,30,30",0.0001,50000,0.0625,298,0.0997713,0.00301467,0.102786
"30,30,30,30,30",0.0001,50000,0.0625,299,0.0999407,0.00295657,0.102897
"30,30,30,30,30",0.0001,50000,0.0625,300,0.100104,0.00290249,0.103006
"30,30,30,30,30",0.0001,50000,0.0625,301,0.100261,0.00285217,0.103113
"30,30,30,30,30",0.0001,50000,0.0625,302,0.100412,0.00280535,0.103217
"30,30,30,30,30",0.0001,50000,0.0625,303,0.100557,0.00276179,0.103319
"30,30,30,30,30",0.0001,50000,0.0625,304,0.100697,0.00272126,0.103418
"30,30,30,30,30",0.0001,50000,0.0625,305,0.100831,0.00268354,0.103514
"30,30,30,30,30",0.0001,50000,0.0625,306,0.10096,0.00264845,0.103608
"30,30,30,30,30",0.0001,50000,0.0625,307,0.101083,0.00261579,0.103699
"30,30,30,30,30",0.0001,50000,0.0625,308,0.101202,0.00258538,0.103787
"30,30,30,30,30",0.0001,50000,0.0625,309,0.101315,0.00255706,0.103872
"30,30,30,30,30",0.0001,50000,0.0625,310,0.101424,0.00253069,0.103955
"30,30,30,30,30",0.0001,50000,0.0625,311,0.101528,0.00250611,0.104034
"30,30,30,30,30",0.0001,50000,0.0625,312,0.101628,0.00248319,0.104111
"30,30,30,30,30",0.0001,50000,0.0625,313,0.101723,0.00246181,0.104185
"30,30,30,30,30",0.0001,50000,0.0625,314,0.101814,0.00244186,0.104256
"30,30,30,30,30",0.0001,50000,0.0625,315,0.101901,0.00242321,0.104325
"30,30,30,30,30",0.0001,50000,0.0625,316,0.101985,0.00240579,0.10439
"30,30,30,30,30",0.0001,50000,0.0625,317,0.102064,0.00238948,0.104454
"30,30,30,30,30",0.0001,50000,0.0625,318,0.10214,0.00237421,0.104514
"30,30,30,30,30",0.0001,50000,0.0625,319,0.102212,0.00235989,0.104572
"30,30,30,30,30",0.0001,50000,0.0625,320,0.102281,0.00234645,0.104627
"30,30,30,30,30",0.0001,50000,0.0625,321,0.102346,0.00233382,0.10468
"30,30,30,30,30",0.0001,50000,0.0625,322,0.102409,0.00232194,0.104731
"30,30,30,30,30",0.0001,50000,0.0625,323,0.102468,0.00231074,0.104779
"30,30,30,30,30",0.0001,50000,0.0625,324,0.102525,0.00230018,0.104825
"30,30,30,30,30",0.0001,50000,0.0625,325,0.102578,0.0022902,0.104868
"30,30,30,30,30",0.0001,50000,0.0625,326,0.102629,0.00228075,0.10491
"30,30,30,30,30",0.0001,50000,0.0625,327,0.102677,0.00227179,0.104949
"30,30,30,30,30",0.0001,50000,0.0625,328,0.102723,0.00226329,0.104986
