HIDDEN_LAYERS,OPTIMIZER_STEP,MAX_ITERATIONS,DELTA_X,EPOCH,DATA_MSE,GRAD_MSE,TRAINING_MSE
"30,30,30,30,30",0.0001,50000,0.0783018,97,7.49594,2.24204e-05,7.49596
"30,30,30,30,30",0.0001,50000,0.0783018,98,7.48576,2.28914e-05,7.48578
"30,30,30,30,30",0.0001,50000,0.0783018,99,7.47549,2.33804e-05,7.47552
"30,30,30,30,30",0.0001,50000,0.0783018,100,7.46515,2.38887e-05,7.46517
"30,30,30,30,30",0.0001,50000,0.0783018,101,7.45472,2.44173e-05,7.45475
"30,30,30,30,30",0.0001,50000,0.0783018,102,7.44421,2.49674e-05,7.44424
"30,30,30,30,30",0.0001,50000,0.0783018,103,7.43362,2.55401e-05,7.43364
"30,30,30,30,30",0.0001,50000,0.0783018,104,7.42293,2.61368e-05,7.42296
"30,30,30,30,30",0.0001,50000,0.0783018,105,7.41216,2.67586e-05,7.41219
"30,30,30,30,30",0.0001,50000,0.0783018,106,7.4013,2.74069e-05,7.40133
"30,30,30,30,30",0.0001,50000,0.0783018,107,7.39035,2.80831e-05,7.39037
"30,30,30,30,30",0.0001,50000,0.0783018,108,7.3793,2.87886e-05,7.37933
"30,30,30,30,30",0.0001,50000,0.0783018,109,7.36816,2.95249e-05,7.36819
"30,30,30,30,30",0.0001,50000,0.0783018,110,7.35693,3.02936e-05,7.35696
"30,30,30,30,30",0.0001,50000,0.0783018,111,7.3456,3.10962e-05,7.34563
"30,30,30,30,30",0.0001,50000,0.0783018,112,7.33417,3.19344e-05,7.33421
"30,30,30,30,30",0.0001,50000,0.0783018,113,7.32265,3.28101e-05,7.32268
"30,30,30,30,30",0.0001,50000,0.0783018,114,7.31102,3.37248e-05,7.31106
"30,30,30,30,30",0.0001,50000,0.0783018,115,7.2993,3.46807e-05,7.29933
"30,30,30,30,30",0.0001,50000,0.0783018,116,7.28747,3.56794e-05,7.2875
"30,30,30,30,30",0.0001,50000,0.0783018,117,7.27553,3.67232e-05,7.27557
"30,30,30,30,30",0.0001,50000,0.0783018,118,7.26349,3.78141e-05,7.26353
"30,30,30,30,30",0.0001,50000,0.0783018,119,7.25135,3.89542e-05,7.25139
"30,30,30,30,30",0.0001,50000,0.0783018,120,7.23909,4.01459e-05,7.23913
"30,30,30,30,30",0.0001,50000,0.0783018,121,7.22673,4.13915e-05,7.22677
"30,30,30,30,30",0.0001,50000,0.0783018,122,7.21426,4.26935e-05,7.2143
"30,30,30,30,30",0.0001,50000,0.0783018,123,7.20167,4.40543e-05,7.20172
"30,30,30,30,30",0.0001,50000,0.0783018,124,7.18897,4.54767e-05,7.18902
"30,30,30,30,30",0.0001,50000,0.0783018,125,7.17616,4.69633e-05,7.17621
"30,30,30,30,30",0.0001,50000,0.0783018,126,7.16323,4.85171e-05,7.16328
"30,30,30,30,30",0.0001,50000,0.0783018,127,7.15018,5.01408e-05,7.15023
"30,30,30,30,30",0.0001,50000,0.0783018,128,7.13702,5.18376e-05,7.13707
"30,30,30,30,30",0.0001,50000,0.0783018,129,7.12373,5.36106e-05,7.12378
"30,30,30,30,30",0.0001,50000,0.0783018,130,7.11032,5.5463e-05,7.11038
"30,30,30,30,30",0.0001,50000,0.0783018,131,7.09679,5.73981e-05,7.09685
"30,30,30,30,30",0.0001,50000,0.0783018,132,7.08314,5.94194e-05,7.0832
"30,30,30,30,30",0.0001,50000,0.0783018,133,7.06936,6.15305e-05,7.06942
"30,30,30,30,30",0.0001,50000,0.0783018,134,7.05546,6.3735e-05,7.05552
"30,30,30,30,30",0.0001,50000,0.0783018,135,7.04142,6.60367e-05,7.04149
"30,30,30,30,30",0.0001,50000,0.0783018,136,7.02726,6.84396e-05,7.02733
"30,30,30,30,30",0.0001,50000,0.0783018,137,7.01297,7.09479e-05,7.01304
"30,30,30,30,30",0.0001,50000,0.0783018,138,6.99855,7.35659e-05,6.99862
"30,30,30,30,30",0.0001,50000,0.0783018,139,6.98399,7.62982e-05,6.98407
"30,30,30,30,30",0.0001,50000,0.0783018,140,6.9693,7.91494e-05,6.96938
"30,30,30,30,30",0.0001,50000,0.0783018,141,6.95447,8.21245e-05,6.95455
"30,30,30,30,30",0.0001,50000,0.0783018,142,6.93951,8.52289e-05,6.93959
"30,30,30,30,30",0.0001,50000,0.0783018,143,6.92441,8.84678e-05,6.9245
"30,30,30,30,30",0.0001,50000,0.0783018,144,6.90917,9.1847e-05,6.90926
"30,30,30,30,30",0.0001,50000,0.0783018,145,6.89379,9.53726e-05,6.89388
"30,30,30,30,30",0.0001,50000,0.0783018,146,6.87826,9.90507e-05,6.87836
"30,30,30,30,30",0.0001,50000,0.0783018,147,6.8626,0.000102888,6.8627
