HIDDEN_LAYERS,OPTIMIZER_STEP,MAX_ITERATIONS,DELTA_X,EPOCH,DATA_MSE,GRAD_MSE,TRAINING_MSE
"20,20,20,20,20,20,20",0.001,3000,0.0783018,75,0.0976541,0,0.0976541
"20,20,20,20,20,20,20",0.001,3000,0.0783018,76,0.0948236,0,0.0948236
"20,20,20,20,20,20,20",0.001,3000,0.0783018,77,0.0905851,0,0.0905851
"20,20,20,20,20,20,20",0.001,3000,0.0783018,78,0.0885164,0,0.0885164
"20,20,20,20,20,20,20",0.001,3000,0.0783018,79,0.086044,0,0.086044
"20,20,20,20,20,20,20",0.001,3000,0.0783018,80,0.08452,0,0.08452
"20,20,20,20,20,20,20",0.001,3000,0.0783018,81,0.0828781,0,0.0828781
"20,20,20,20,20,20,20",0.001,3000,0.0783018,82,0.0816935,0,0.0816935
"20,20,20,20,20,20,20",0.001,3000,0.0783018,83,0.080476,0,0.080476
"20,20,20,20,20,20,20",0.001,3000,0.0783018,84,0.0795096,0,0.0795096
"20,20,20,20,20,20,20",0.001,3000,0.0783018,85,0.0785377,0,0.0785377
"20,20,20,20,20,20,20",0.001,3000,0.0783018,86,0.0777248,0,0.0777248
"20,20,20,20,20,20,20",0.001,3000,0.0783018,87,0.0769155,0,0.0769155
"20,20,20,20,20,20,20",0.001,3000,0.0783018,88,0.0762219,0,0.0762219
"20,20,20,20,20,20,20",0.001,3000,0.0783018,89,0.0755343,0,0.0755343
"20,20,20,20,20,20,20",0.001,3000,0.0783018,90,0.0749424,0,0.0749424
"20,20,20,20,20,20,20",0.001,3000,0.0783018,91,0.0743562,0,0.0743562
"20,20,20,20,20,20,20",0.001,3000,0.0783018,92,0.0738593,0,0.0738593
"20,20,20,20,20,20,20",0.001,3000,0.0783018,93,0.0733663,0,0.0733663
"20,20,20,20,20,20,20",0.001,3000,0.0783018,94,0.072968,0,0.072968
"20,20,20,20,20,20,20",0.001,3000,0.0783018,95,0.0725707,0,0.0725707
"20,20,20,20,20,20,20",0.001,3000,0.0783018,96,0.0722885,0,0.0722885
"20,20,20,20,20,20,20",0.001,3000,0.0783018,97,0.0720027,0,0.0720027
"20,20,20,20,20,20,20",0.001,3000,0.0783018,98,0.071878,0,0.071878
"20,20,20,20,20,20,20",0.001,3000,0.0783018,99,0.0717407,0,0.0717407
"20,20,20,20,20,20,20",0.001,3000,0.0783018,100,0.0718585,0,0.0718585
"20,20,20,20,20,20,20",0.001,3000,0.0783018,101,0.0719392,0,0.0719392
"20,20,20,20,20,20,20",0.001,3000,0.0783018,102,0.0724626,0,0.0724626
"20,20,20,20,20,20,20",0.001,3000,0.0783018,103,0.0728689,0,0.0728689
"20,20,20,20,20,20,20",0.001,3000,0.0783018,104,0.0740788,0,0.0740788
"20,20,20,20,20,20,20",0.001,3000,0.0783018,105,0.0749081,0,0.0749081
"20,20,20,20,20,20,20",0.001,3000,0.0783018,106,0.0771815,0,0.0771815
"20,20,20,20,20,20,20",0.001,3000,0.0783018,107,0.0782972,0,0.0782972
"20,20,20,20,20,20,20",0.001,3000,0.0783018,108,0.0818283,0,0.0818283
"20,20,20,20,20,20,20",0.001,3000,0.0783018,109,0.0824149,0,0.0824149
"20,20,20,20,20,20,20",0.001,3000,0.0783018,110,0.0866008,0,0.0866008
"20,20,20,20,20,20,20",0.001,3000,0.0783018,111,0.0852161,0,0.0852161
"20,20,20,20,20,20,20",0.001,3000,0.0783018,112,0.0885713,0,0.0885713
"20,20,20,20,20,20,20",0.001,3000,0.0783018,113,0.0847178,0,0.0847178
"20,20,20,20,20,20,20",0.001,3000,0.0783018,114,0.0862209,0,0.0862209
"20,20,20,20,20,20,20",0.001,3000,0.0783018,115,0.0813371,0,0.0813371
"20,20,20,20,20,20,20",0.001,3000,0.0783018,116,0.0813334,0,0.0813334
"20,20,20,20,20,20,20",0.001,3000,0.0783018,117,0.0770954,0,0.0770954
"20,20,20,20,20,20,20",0.001,3000,0.0783018,118,0.076454,0,0.076454
"20,20,20,20,20,20,20",0.001,3000,0.0783018,119,0.0734351,0,0.0734351
"20,20,20,20,20,20,20",0.001,3000,0.0783018,120,0.0727206,0,0.0727206
"20,20,20,20,20,20,20",0.001,3000,0.0783018,121,0.0707443,0,0.0707443
"20,20,20,20,20,20,20",0.001,3000,0.0783018,122,0.0701579,0,0.0701579
"20,20,20,20,20,20,20",0.001,3000,0.0783018,123,0.0688867,0,0.0688867
"20,20,20,20,20,20,20",0.001,3000,0.0783018,124,0.0684525,0,0.0684525
"20,20,20,20,20,20,20",0.001,3000,0.0783018,125,0.0676192,0,0.0676192
"20,20,20,20,20,20,20",0.001,3000,0.0783018,126,0.067309,0,0.067309
"20,20,20,20,20,20,20",0.001,3000,0.0783018,127,0.0667429,0,0.0667429
"20,20,20,20,20,20,20",0.001,3000,0.0783018,128,0.0665245,0,0.0665245
"20,20,20,20,20,20,20",0.001,3000,0.0783018,129,0.0661244,0,0.0661244
"20,20,20,20,20,20,20",0.001,3000,0.0783018,130,0.0659749,0,0.0659749
"20,20,20,20,20,20,20",0.001,3000,0.0783018,131,0.0656827,0,0.0656827
"20,20,20,20,20,20,20",0.001,3000,0.0783018,132,0.0655885,0,0.0655885
"20,20,20,20,20,20,20",0.001,3000,0.0783018,133,0.0653717,0,0.0653717
"20,20,20,20,20,20,20",0.001,3000,0.0783018,134,0.065328,0,0.065328
"20,20,20,20,20,20,20",0.001,3000,0.0783018,135,0.0651695,0,0.0651695
"20,20,20,20,20,20,20",0.001,3000,0.0783018,136,0.0651793,0,0.0651793
"20,20,20,20,20,20,20",0.001,3000,0.0783018,137,0.0650726,0,0.0650726
"20,20,20,20,20,20,20",0.001,3000,0.0783018,138,0.065147,0,0.065147
"20,20,20,20,20,20,20",0.001,3000,0.0783018,139,0.0650934,0,0.0650934
"20,20,20,20,20,20,20",0.001,3000,0.0783018,140,0.0652546,0,0.0652546
"20,20,20,20,20,20,20",0.001,3000,0.0783018,141,0.0652628,0,0.0652628
"20,20,20,20,20,20,20",0.001,3000,0.0783018,142,0.0655476,0,0.0655476
"20,20,20,20,20,20,20",0.001,3000,0.0783018,143,0.0656329,0,0.0656329
"20,20,20,20,20,20,20",0.001,3000,0.0783018,144,0.0660993,0,0.0660993
"20,20,20,20,20,20,20",0.001,3000,0.0783018,145,0.0662804,0,0.0662804
"20,20,20,20,20,20,20",0.001,3000,0.0783018,146,0.0670123,0,0.0670123
"20,20,20,20,20,20,20",0.001,3000,0.0783018,147,0.0673007,0,0.0673007
"20,20,20,20,20,20,20",0.001,3000,0.0783018,148,0.0684044,0,0.0684044
"20,20,20,20,20,20,20",0.001,3000,0.0783018,149,0.0687737,0,0.0687737
"20,20,20,20,20,20,20",0.001,3000,0.0783018,150,0.0703482,0,0.0703482
"20,20,20,20,20,20,20",0.001,3000,0.0783018,151,0.0706778,0,0.0706778
"20,20,20,20,20,20,20",0.001,3000,0.0783018,152,0.0727345,0,0.0727345
"20,20,20,20,20,20,20",0.001,3000,0.0783018,153,0.0727515,0,0.0727515
"20,20,20,20,20,20,20",0.001,3000,0.0783018,154,0.0751026,0,0.0751026
"20,20,20,20,20,20,20",0.001,3000,0.0783018,155,0.0744267,0,0.0744267
"20,20,20,20,20,20,20",0.001,3000,0.0783018,156,0.0766591,0,0.0766591
"20,20,20,20,20,20,20",0.001,3000,0.0783018,157,0.0750491,0,0.0750491
"20,20,20,20,20,20,20",0.001,3000,0.0783018,158,0.0767204,0,0.0767204
"20,20,20,20,20,20,20",0.001,3000,0.0783018,159,0.0743461,0,0.0743461
"20,20,20,20,20,20,20",0.001,3000,0.0783018,160,0.0752703,0,0.0752703
"20,20,20,20,20,20,20",0.001,3000,0.0783018,161,0.0726382,0,0.0726382
"20,20,20,20,20,20,20",0.001,3000,0.0783018,162,0.0729444,0,0.0729444
"20,20,20,20,20,20,20",0.001,3000,0.0783018,163,0.0705373,0,0.0705373
"20,20,20,20,20,20,20",0.001,3000,0.0783018,164,0.0704868,0,0.0704868
"20,20,20,20,20,20,20",0.001,3000,0.0783018,165,0.0685397,0,0.0685397
"20,20,20,20,20,20,20",0.001,3000,0.0783018,166,0.0683511,0,0.0683511
"20,20,20,20,20,20,20",0.001,3000,0.0783018,167,0.0668811,0,0.0668811
"20,20,20,20,20,20,20",0.001,3000,0.0783018,168,0.0666793,0,0.0666793
"20,20,20,20,20,20,20",0.001,3000,0.0783018,169,0.0656034,0,0.0656034
"20,20,20,20,20,20,20",0.001,3000,0.0783018,170,0.0654424,0,0.0654424
"20,20,20,20,20,20,20",0.001,3000,0.0783018,171,0.0646603,0,0.0646603
"20,20,20,20,20,20,20",0.001,3000,0.0783018,172,0.064557,0,0.064557
"20,20,20,20,20,20,20",0.001,3000,0.0783018,173,0.0639848,0,0.0639848
"20,20,20,20,20,20,20",0.001,3000,0.0783018,174,0.0639425,0,0.0639425
"20,20,20,20,20,20,20",0.001,3000,0.0783018,175,0.0635198,0,0.0635198
"20,20,20,20,20,20,20",0.001,3000,0.0783018,176,0.0635394,0,0.0635394
"20,20,20,20,20,20,20",0.001,3000,0.0783018,177,0.0632253,0,0.0632253
"20,20,20,20,20,20,20",0.001,3000,0.0783018,178,0.0633108,0,0.0633108
"20,20,20,20,20,20,20",0.001,3000,0.0783018,179,0.0630786,0,0.0630786
"20,20,20,20,20,20,20",0.001,3000,0.0783018,180,0.0632381,0,0.0632381
"20,20,20,20,20,20,20",0.001,3000,0.0783018,181,0.063069,0,0.063069
"20,20,20,20,20,20,20",0.001,3000,0.0783018,182,0.063314,0,0.063314
"20,20,20,20,20,20,20",0.001,3000,0.0783018,183,0.063191,0,0.063191
"20,20,20,20,20,20,20",0.001,3000,0.0783018,184,0.0635337,0,0.0635337
"20,20,20,20,20,20,20",0.001,3000,0.0783018,185,0.0634374,0,0.0634374
"20,20,20,20,20,20,20",0.001,3000,0.0783018,186,0.0638888,0,0.0638888
"20,20,20,20,20,20,20",0.001,3000,0.0783018,187,0.0637966,0,0.0637966
"20,20,20,20,20,20,20",0.001,3000,0.0783018,188,0.064367,0,0.064367
"20,20,20,20,20,20,20",0.001,3000,0.0783018,189,0.0642558,0,0.0642558
"20,20,20,20,20,20,20",0.001,3000,0.0783018,190,0.0649572,0,0.0649572
"20,20,20,20,20,20,20",0.001,3000,0.0783018,191,0.0648057,0,0.0648057
"20,20,20,20,20,20,20",0.001,3000,0.0783018,192,0.0656521,0,0.0656521
"20,20,20,20,20,20,20",0.001,3000,0.0783018,193,0.0654424,0,0.0654424
"20,20,20,20,20,20,20",0.001,3000,0.0783018,194,0.0664507,0,0.0664507
"20,20,20,20,20,20,20",0.001,3000,0.0783018,195,0.0661682,0,0.0661682
"20,20,20,20,20,20,20",0.001,3000,0.0783018,196,0.0673563,0,0.0673563
"20,20,20,20,20,20,20",0.001,3000,0.0783018,197,0.066984,0,0.066984
"20,20,20,20,20,20,20",0.001,3000,0.0783018,198,0.0683603,0,0.0683603
"20,20,20,20,20,20,20",0.001,3000,0.0783018,199,0.0678654,0,0.0678654
"20,20,20,20,20,20,20",0.001,3000,0.0783018,200,0.0694062,0,0.0694062
"20,20,20,20,20,20,20",0.001,3000,0.0783018,201,0.0687277,0,0.0687277
"20,20,20,20,20,20,20",0.001,3000,0.0783018,202,0.0703519,0,0.0703519
"20,20,20,20,20,20,20",0.001,3000,0.0783018,203,0.0694086,0,0.0694086
