HIDDEN_LAYERS,OPTIMIZER_STEP,MAX_ITERATIONS,DELTA_X,EPOCH,DATA_MSE,GRAD_MSE,TRAINING_MSE
"30,30,30,30,30",0.0001,50000,0.0783018,81,6.71692,0,6.71692
"30,30,30,30,30",0.0001,50000,0.0783018,82,6.7057,0,6.7057
"30,30,30,30,30",0.0001,50000,0.0783018,83,6.69437,0,6.69437
"30,30,30,30,30",0.0001,50000,0.0783018,84,6.68293,0,6.68293
"30,30,30,30,30",0.0001,50000,0.0783018,85,6.67138,0,6.67138
"30,30,30,30,30",0.0001,50000,0.0783018,86,6.65972,0,6.65972
"30,30,30,30,30",0.0001,50000,0.0783018,87,6.64793,0,6.64793
"30,30,30,30,30",0.0001,50000,0.0783018,88,6.63603,0,6.63603
"30,30,30,30,30",0.0001,50000,0.0783018,89,6.62401,0,6.62401
"30,30,30,30,30",0.0001,50000,0.0783018,90,6.61187,0,6.61187
"30,30,30,30,30",0.0001,50000,0.0783018,91,6.5996,0,6.5996
"30,30,30,30,30",0.0001,50000,0.0783018,92,6.58721,0,6.58721
"30,30,30,30,30",0.0001,50000,0.0783018,93,6.57469,0,6.57469
"30,30,30,30,30",0.0001,50000,0.0783018,94,6.56203,0,6.56203
"30,30,30,30,30",0.0001,50000,0.0783018,95,6.54925,0,6.54925
"30,30,30,30,30",0.0001,50000,0.0783018,96,6.53633,0,6.53633
"30,30,30,30,30",0.0001,50000,0.0783018,97,6.52327,0,6.52327
"30,30,30,30,30",0.0001,50000,0.0783018,98,6.51008,0,6.51008
"30,30,30,30,30",0.0001,50000,0.0783018,99,6.49674,0,6.49674
"30,30,30,30,30",0.0001,50000,0.0783018,100,6.48326,0,6.48326
"30,30,30,30,30",0.0001,50000,0.0783018,101,6.46964,0,6.46964
"30,30,30,30,30",0.0001,50000,0.0783018,102,6.45587,0,6.45587
"30,30,30,30,30",0.0001,50000,0.0783018,103,6.44196,0,6.44196
"30,30,30,30,30",0.0001,50000,0.0783018,104,6.42789,0,6.42789
"30,30,30,30,30",0.0001,50000,0.0783018,105,6.41367,0,6.41367
"30,30,30,30,30",0.0001,50000,0.0783018,106,6.39929,0,6.39929
"30,30,30,30,30",0.0001,50000,0.0783018,107,6.38476,0,6.38476
"30,30,30,30,30",0.0001,50000,0.0783018,108,6.37008,0,6.37008
"30,30,30,30,30",0.0001,50000,0.0783018,109,6.35523,0,6.35523
"30,30,30,30,30",0.0001,50000,0.0783018,110,6.34022,0,6.34022
"30,30,30,30,30",0.0001,50000,0.0783018,111,6.32504,0,6.32504
"30,30,30,30,30",0.0001,50000,0.0783018,112,6.3097,0,6.3097
"30,30,30,30,30",0.0001,50000,0.0783018,113,6.29419,0,6.29419
"30,30,30,30,30",0.0001,50000,0.0783018,114,6.27851,0,6.27851
"30,30,30,30,30",0.0001,50000,0.0783018,115,6.26266,0,6.26266
"30,30,30,30,30",0.0001,50000,0.0783018,116,6.24664,0,6.24664
"30,30,30,30,30",0.0001,50000,0.0783018,117,6.23044,0,6.23044
"30,30,30,30,30",0.0001,50000,0.0783018,118,6.21407,0,6.21407
"30,30,30,30,30",0.0001,50000,0.0783018,119,6.19751,0,6.19751
"30,30,30,30,30",0.0001,50000,0.0783018,120,6.18078,0,6.18078
"30,30,30,30,30",0.0001,50000,0.0783018,121,6.16386,0,6.16386
"30,30,30,30,30",0.0001,50000,0.0783018,122,6.14676,0,6.14676
"30,30,30,30,30",0.0001,50000,0.0783018,123,6.12947,0,6.12947
"30,30,30,30,30",0.0001,50000,0.0783018,124,6.11199,0,6.11199
"30,30,30,30,30",0.0001,50000,0.0783018,125,6.09432,0,6.09432
"30,30,30,30,30",0.0001,50000,0.0783018,126,6.07646,0,6.07646
"30,30,30,30,30",0.0001,50000,0.0783018,127,6.05841,0,6.05841
"30,30,30,30,30",0.0001,50000,0.0783018,128,6.04016,0,6.04016
"30,30,30,30,30",0.0001,50000,0.0783018,129,6.02171,0,6.02171
"30,30,30,30,30",0.0001,50000,0.0783018,130,6.00307,0,6.00307
"30,30,30,30,30",0.0001,50000,0.0783018,131,5.98422,0,5.98422
"30,30,30,30,30",0.0001,50000,0.0783018,132,5.96517,0,5.96517
"30,30,30,30,30",0.0001,50000,0.0783018,133,5.94592,0,5.94592
"30,30,30,30,30",0.0001,50000,0.0783018,134,5.92646,0,5.92646
"30,30,30,30,30",0.0001,50000,0.0783018,135,5.90679,0,5.90679
"30,30,30,30,30",0.0001,50000,0.0783018,136,5.88691,0,5.88691
"30,30,30,30,30",0.0001,50000,0.0783018,137,5.86682,0,5.86682
"30,30,30,30,30",0.0001,50000,0.0783018,138,5.84652,0,5.84652
"30,30,30,30,30",0.0001,50000,0.0783018,139,5.826,0,5.826
"30,30,30,30,30",0.0001,50000,0.0783018,140,5.80527,0,5.80527
"30,30,30,30,30",0.0001,50000,0.0783018,141,5.78431,0,5.78431
