HIDDEN_LAYERS,OPTIMIZER_STEP,MAX_ITERATIONS,DELTA_X,EPOCH,DATA_MSE,GRAD_MSE,TRAINING_MSE
"10,10,10,10,10",0.0001,3000,0.0783018,1,7.39936,0,7.39936
"10,10,10,10,10",0.0001,3000,0.0783018,2,7.3797,0,7.3797
"10,10,10,10,10",0.0001,3000,0.0783018,3,7.3658,0,7.3658
"10,10,10,10,10",0.0001,3000,0.0783018,4,7.35444,0,7.35444
"10,10,10,10,10",0.0001,3000,0.0783018,5,7.34457,0,7.34457
"10,10,10,10,10",0.0001,3000,0.0783018,6,7.33572,0,7.33572
"10,10,10,10,10",0.0001,3000,0.0783018,7,7.32763,0,7.32763
"10,10,10,10,10",0.0001,3000,0.0783018,8,7.32011,0,7.32011
"10,10,10,10,10",0.0001,3000,0.0783018,9,7.31305,0,7.31305
"10,10,10,10,10",0.0001,3000,0.0783018,10,7.30638,0,7.30638
"10,10,10,10,10",0.0001,3000,0.0783018,11,7.30003,0,7.30003
"10,10,10,10,10",0.0001,3000,0.0783018,12,7.29395,0,7.29395
"10,10,10,10,10",0.0001,3000,0.0783018,13,7.28812,0,7.28812
"10,10,10,10,10",0.0001,3000,0.0783018,14,7.28249,0,7.28249
"10,10,10,10,10",0.0001,3000,0.0783018,15,7.27705,0,7.27705
"10,10,10,10,10",0.0001,3000,0.0783018,16,7.27177,0,7.27177
"10,10,10,10,10",0.0001,3000,0.0783018,17,7.26664,0,7.26664
"10,10,10,10,10",0.0001,3000,0.0783018,18,7.26165,0,7.26165
"10,10,10,10,10",0.0001,3000,0.0783018,19,7.25678,0,7.25678
"10,10,10,10,10",0.0001,3000,0.0783018,20,7.25203,0,7.25203
"10,10,10,10,10",0.0001,3000,0.0783018,21,7.24738,0,7.24738
"10,10,10,10,10",0.0001,3000,0.0783018,22,7.24282,0,7.24282
"10,10,10,10,10",0.0001,3000,0.0783018,23,7.23836,0,7.23836
"10,10,10,10,10",0.0001,3000,0.0783018,24,7.23397,0,7.23397
"10,10,10,10,10",0.0001,3000,0.0783018,25,7.22967,0,7.22967
"10,10,10,10,10",0.0001,3000,0.0783018,26,7.22543,0,7.22543
"10,10,10,10,10",0.0001,3000,0.0783018,27,7.22127,0,7.22127
"10,10,10,10,10",0.0001,3000,0.0783018,28,7.21717,0,7.21717
"10,10,10,10,10",0.0001,3000,0.0783018,29,7.21313,0,7.21313
"10,10,10,10,10",0.0001,3000,0.0783018,30,7.20914,0,7.20914
"10,10,10,10,10",0.0001,3000,0.0783018,31,7.20521,0,7.20521
"10,10,10,10,10",0.0001,3000,0.0783018,32,7.20133,0,7.20133
"10,10,10,10,10",0.0001,3000,0.0783018,33,7.1975,0,7.1975
"10,10,10,10,10",0.0001,3000,0.0783018,34,7.19372,0,7.19372
"10,10,10,10,10",0.0001,3000,0.0783018,35,7.18998,0,7.18998
"10,10,10,10,10",0.0001,3000,0.0783018,36,7.18628,0,7.18628
"10,10,10,10,10",0.0001,3000,0.0783018,37,7.18262,0,7.18262
"10,10,10,10,10",0.0001,3000,0.0783018,38,7.179,0,7.179
"10,10,10,10,10",0.0001,3000,0.0783018,39,7.17541,0,7.17541
"10,10,10,10,10",0.0001,3000,0.0783018,40,7.17186,0,7.17186
"10,10,10,10,10",0.0001,3000,0.0783018,41,7.16834,0,7.16834
"10,10,10,10,10",0.0001,3000,0.0783018,42,7.16485,0,7.16485
"10,10,10,10,10",0.0001,3000,0.0783018,43,7.1614,0,7.1614
"10,10,10,10,10",0.0001,3000,0.0783018,44,7.15797,0,7.15797
"10,10,10,10,10",0.0001,3000,0.0783018,45,7.15457,0,7.15457
"10,10,10,10,10",0.0001,3000,0.0783018,46,7.1512,0,7.1512
"10,10,10,10,10",0.0001,3000,0.0783018,47,7.14785,0,7.14785
"10,10,10,10,10",0.0001,3000,0.0783018,48,7.14453,0,7.14453
"10,10,10,10,10",0.0001,3000,0.0783018,49,7.14124,0,7.14124
"10,10,10,10,10",0.0001,3000,0.0783018,50,7.13796,0,7.13796
"10,10,10,10,10",0.0001,3000,0.0783018,51,7.13471,0,7.13471
"10,10,10,10,10",0.0001,3000,0.0783018,52,7.13148,0,7.13148
"10,10,10,10,10",0.0001,3000,0.0783018,53,7.12828,0,7.12828
"10,10,10,10,10",0.0001,3000,0.0783018,54,7.12509,0,7.12509
"10,10,10,10,10",0.0001,3000,0.0783018,55,7.12192,0,7.12192
"10,10,10,10,10",0.0001,3000,0.0783018,56,7.11877,0,7.11877
"10,10,10,10,10",0.0001,3000,0.0783018,57,7.11564,0,7.11564
"10,10,10,10,10",0.0001,3000,0.0783018,58,7.11252,0,7.11252
"10,10,10,10,10",0.0001,3000,0.0783018,59,7.10943,0,7.10943
"10,10,10,10,10",0.0001,3000,0.0783018,60,7.10634,0,7.10634
"10,10,10,10,10",0.0001,3000,0.0783018,61,7.10328,0,7.10328
"10,10,10,10,10",0.0001,3000,0.0783018,62,7.10023,0,7.10023
"10,10,10,10,10",0.0001,3000,0.0783018,63,7.0972,0,7.0972
"10,10,10,10,10",0.0001,3000,0.0783018,64,7.09418,0,7.09418
"10,10,10,10,10",0.0001,3000,0.0783018,65,7.09117,0,7.09117
"10,10,10,10,10",0.0001,3000,0.0783018,66,7.08818,0,7.08818
"10,10,10,10,10",0.0001,3000,0.0783018,67,7.0852,0,7.0852
"10,10,10,10,10",0.0001,3000,0.0783018,68,7.08224,0,7.08224
"10,10,10,10,10",0.0001,3000,0.0783018,69,7.07928,0,7.07928
"10,10,10,10,10",0.0001,3000,0.0783018,70,7.07634,0,7.07634
"10,10,10,10,10",0.0001,3000,0.0783018,71,7.07341,0,7.07341
"10,10,10,10,10",0.0001,3000,0.0783018,72,7.0705,0,7.0705
"10,10,10,10,10",0.0001,3000,0.0783018,73,7.06759,0,7.06759
"10,10,10,10,10",0.0001,3000,0.0783018,74,7.06469,0,7.06469
"10,10,10,10,10",0.0001,3000,0.0783018,75,7.06181,0,7.06181
"10,10,10,10,10",0.0001,3000,0.0783018,76,7.05893,0,7.05893
"10,10,10,10,10",0.0001,3000,0.0783018,77,7.05607,0,7.05607
"10,10,10,10,10",0.0001,3000,0.0783018,78,7.05321,0,7.05321
"10,10,10,10,10",0.0001,3000,0.0783018,79,7.05037,0,7.05037
"10,10,10,10,10",0.0001,3000,0.0783018,80,7.04753,0,7.04753
"10,10,10,10,10",0.0001,3000,0.0783018,81,7.0447,0,7.0447
"10,10,10,10,10",0.0001,3000,0.0783018,82,7.04188,0,7.04188
"10,10,10,10,10",0.0001,3000,0.0783018,83,7.03907,0,7.03907
"10,10,10,10,10",0.0001,3000,0.0783018,84,7.03627,0,7.03627
"10,10,10,10,10",0.0001,3000,0.0783018,85,7.03347,0,7.03347
"10,10,10,10,10",0.0001,3000,0.0783018,86,7.03069,0,7.03069
"10,10,10,10,10",0.0001,3000,0.0783018,87,7.02791,0,7.02791
"10,10,10,10,10",0.0001,3000,0.0783018,88,7.02513,0,7.02513
"10,10,10,10,10",0.0001,3000,0.0783018,89,7.02237,0,7.02237
"10,10,10,10,10",0.0001,3000,0.0783018,90,7.01961,0,7.01961
"10,10,10,10,10",0.0001,3000,0.0783018,91,7.01686,0,7.01686
"10,10,10,10,10",0.0001,3000,0.0783018,92,7.01411,0,7.01411
"10,10,10,10,10",0.0001,3000,0.0783018,93,7.01137,0,7.01137
"10,10,10,10,10",0.0001,3000,0.0783018,94,7.00864,0,7.00864
"10,10,10,10,10",0.0001,3000,0.0783018,95,7.00591,0,7.00591
"10,10,10,10,10",0.0001,3000,0.0783018,96,7.00319,0,7.00319
"10,10,10,10,10",0.0001,3000,0.0783018,97,7.00047,0,7.00047
"10,10,10,10,10",0.0001,3000,0.0783018,98,6.99776,0,6.99776
"10,10,10,10,10",0.0001,3000,0.0783018,99,6.99506,0,6.99506
"10,10,10,10,10",0.0001,3000,0.0783018,100,6.99236,0,6.99236
"10,10,10,10,10",0.0001,3000,0.0783018,101,6.98966,0,6.98966
"10,10,10,10,10",0.0001,3000,0.0783018,102,6.98697,0,6.98697
"10,10,10,10,10",0.0001,3000,0.0783018,103,6.98428,0,6.98428
"10,10,10,10,10",0.0001,3000,0.0783018,104,6.9816,0,6.9816
"10,10,10,10,10",0.0001,3000,0.0783018,105,6.97892,0,6.97892
"10,10,10,10,10",0.0001,3000,0.0783018,106,6.97625,0,6.97625
"10,10,10,10,10",0.0001,3000,0.0783018,107,6.97358,0,6.97358
"10,10,10,10,10",0.0001,3000,0.0783018,108,6.97091,0,6.97091
"10,10,10,10,10",0.0001,3000,0.0783018,109,6.96825,0,6.96825
"10,10,10,10,10",0.0001,3000,0.0783018,110,6.9656,0,6.9656
"10,10,10,10,10",0.0001,3000,0.0783018,111,6.96294,0,6.96294
"10,10,10,10,10",0.0001,3000,0.0783018,112,6.96029,0,6.96029
"10,10,10,10,10",0.0001,3000,0.0783018,113,6.95764,0,6.95764
"10,10,10,10,10",0.0001,3000,0.0783018,114,6.955,0,6.955
"10,10,10,10,10",0.0001,3000,0.0783018,115,6.95236,0,6.95236
"10,10,10,10,10",0.0001,3000,0.0783018,116,6.94972,0,6.94972
