HIDDEN_LAYERS,OPTIMIZER_STEP,MAX_ITERATIONS,DELTA_X,EPOCH,DATA_MSE,GRAD_MSE,TRAINING_MSE
"30,30,30,30,30,30",0.001,3000,0.0783018,1,8.23314,0,8.23314
"30,30,30,30,30,30",0.001,3000,0.0783018,2,7.87266,0,7.87266
"30,30,30,30,30,30",0.001,3000,0.0783018,3,7.54274,0,7.54274
"30,30,30,30,30,30",0.001,3000,0.0783018,4,7.11072,0,7.11072
"30,30,30,30,30,30",0.001,3000,0.0783018,5,6.46519,0,6.46519
"30,30,30,30,30,30",0.001,3000,0.0783018,6,5.51655,0,5.51655
"30,30,30,30,30,30",0.001,3000,0.0783018,7,4.24691,0,4.24691
"30,30,30,30,30,30",0.001,3000,0.0783018,8,2.75012,0,2.75012
"30,30,30,30,30,30",0.001,3000,0.0783018,9,1.45446,0,1.45446
"30,30,30,30,30,30",0.001,3000,0.0783018,10,0.864846,0,0.864846
"30,30,30,30,30,30",0.001,3000,0.0783018,11,0.621154,0,0.621154
"30,30,30,30,30,30",0.001,3000,0.0783018,12,0.481257,0,0.481257
"30,30,30,30,30,30",0.001,3000,0.0783018,13,0.402756,0,0.402756
"30,30,30,30,30,30",0.001,3000,0.0783018,14,0.355695,0,0.355695
"30,30,30,30,30,30",0.001,3000,0.0783018,15,0.324737,0,0.324737
"30,30,30,30,30,30",0.001,3000,0.0783018,16,0.302386,0,0.302386
"30,30,30,30,30,30",0.001,3000,0.0783018,17,0.284975,0,0.284975
"30,30,30,30,30,30",0.001,3000,0.0783018,18,0.270447,0,0.270447
"30,30,30,30,30,30",0.001,3000,0.0783018,19,0.257784,0,0.257784
"30,30,30,30,30,30",0.001,3000,0.0783018,20,0.246357,0,0.246357
"30,30,30,30,30,30",0.001,3000,0.0783018,21,0.2359,0,0.2359
"30,30,30,30,30,30",0.001,3000,0.0783018,22,0.226174,0,0.226174
"30,30,30,30,30,30",0.001,3000,0.0783018,23,0.217131,0,0.217131
"30,30,30,30,30,30",0.001,3000,0.0783018,24,0.208623,0,0.208623
"30,30,30,30,30,30",0.001,3000,0.0783018,25,0.200694,0,0.200694
"30,30,30,30,30,30",0.001,3000,0.0783018,26,0.193196,0,0.193196
"30,30,30,30,30,30",0.001,3000,0.0783018,27,0.186257,0,0.186257
"30,30,30,30,30,30",0.001,3000,0.0783018,28,0.179674,0,0.179674
"30,30,30,30,30,30",0.001,3000,0.0783018,29,0.173702,0,0.173702
"30,30,30,30,30,30",0.001,3000,0.0783018,30,0.167985,0,0.167985
"30,30,30,30,30,30",0.001,3000,0.0783018,31,0.163017,0,0.163017
"30,30,30,30,30,30",0.001,3000,0.0783018,32,0.158088,0,0.158088
"30,30,30,30,30,30",0.001,3000,0.0783018,33,0.154191,0,0.154191
"30,30,30,30,30,30",0.001,3000,0.0783018,34,0.149909,0,0.149909
"30,30,30,30,30,30",0.001,3000,0.0783018,35,0.14722,0,0.14722
"30,30,30,30,30,30",0.001,3000,0.0783018,36,0.14344,0,0.14344
"30,30,30,30,30,30",0.001,3000,0.0783018,37,0.142138,0,0.142138
"30,30,30,30,30,30",0.001,3000,0.0783018,38,0.138543,0,0.138543
"30,30,30,30,30,30",0.001,3000,0.0783018,39,0.138475,0,0.138475
"30,30,30,30,30,30",0.001,3000,0.0783018,40,0.134327,0,0.134327
"30,30,30,30,30,30",0.001,3000,0.0783018,41,0.134705,0,0.134705
"30,30,30,30,30,30",0.001,3000,0.0783018,42,0.129388,0,0.129388
"30,30,30,30,30,30",0.001,3000,0.0783018,43,0.129239,0,0.129239
"30,30,30,30,30,30",0.001,3000,0.0783018,44,0.123118,0,0.123118
"30,30,30,30,30,30",0.001,3000,0.0783018,45,0.122072,0,0.122072
"30,30,30,30,30,30",0.001,3000,0.0783018,46,0.116165,0,0.116165
"30,30,30,30,30,30",0.001,3000,0.0783018,47,0.114504,0,0.114504
"30,30,30,30,30,30",0.001,3000,0.0783018,48,0.109512,0,0.109512
"30,30,30,30,30,30",0.001,3000,0.0783018,49,0.107664,0,0.107664
"30,30,30,30,30,30",0.001,3000,0.0783018,50,0.103719,0,0.103719
"30,30,30,30,30,30",0.001,3000,0.0783018,51,0.101959,0,0.101959
"30,30,30,30,30,30",0.001,3000,0.0783018,52,0.098897,0,0.098897
"30,30,30,30,30,30",0.001,3000,0.0783018,53,0.0973409,0,0.0973409
"30,30,30,30,30,30",0.001,3000,0.0783018,54,0.0949422,0,0.0949422
"30,30,30,30,30,30",0.001,3000,0.0783018,55,0.093617,0,0.093617
"30,30,30,30,30,30",0.001,3000,0.0783018,56,0.0917037,0,0.0917037
"30,30,30,30,30,30",0.001,3000,0.0783018,57,0.0906034,0,0.0906034
"30,30,30,30,30,30",0.001,3000,0.0783018,58,0.0890503,0,0.0890503
"30,30,30,30,30,30",0.001,3000,0.0783018,59,0.0881622,0,0.0881622
"30,30,30,30,30,30",0.001,3000,0.0783018,60,0.0868852,0,0.0868852
"30,30,30,30,30,30",0.001,3000,0.0783018,61,0.0862003,0,0.0862003
"30,30,30,30,30,30",0.001,3000,0.0783018,62,0.0851414,0,0.0851414
"30,30,30,30,30,30",0.001,3000,0.0783018,63,0.0846561,0,0.0846561
"30,30,30,30,30,30",0.001,3000,0.0783018,64,0.0837721,0,0.0837721
"30,30,30,30,30,30",0.001,3000,0.0783018,65,0.0834872,0,0.0834872
"30,30,30,30,30,30",0.001,3000,0.0783018,66,0.0827407,0,0.0827407
"30,30,30,30,30,30",0.001,3000,0.0783018,67,0.0826611,0,0.0826611
"30,30,30,30,30,30",0.001,3000,0.0783018,68,0.0820173,0,0.0820173
"30,30,30,30,30,30",0.001,3000,0.0783018,69,0.0821537,0,0.0821537
"30,30,30,30,30,30",0.001,3000,0.0783018,70,0.0815808,0,0.0815808
"30,30,30,30,30,30",0.001,3000,0.0783018,71,0.0819542,0,0.0819542
"30,30,30,30,30,30",0.001,3000,0.0783018,72,0.0814213,0,0.0814213
"30,30,30,30,30,30",0.001,3000,0.0783018,73,0.0820607,0,0.0820607
"30,30,30,30,30,30",0.001,3000,0.0783018,74,0.0815281,0,0.0815281
"30,30,30,30,30,30",0.001,3000,0.0783018,75,0.0824591,0,0.0824591
"30,30,30,30,30,30",0.001,3000,0.0783018,76,0.0818624,0,0.0818624
"30,30,30,30,30,30",0.001,3000,0.0783018,77,0.083084,0,0.083084
"30,30,30,30,30,30",0.001,3000,0.0783018,78,0.0823234,0,0.0823234
"30,30,30,30,30,30",0.001,3000,0.0783018,79,0.0837761,0,0.0837761
"30,30,30,30,30,30",0.001,3000,0.0783018,80,0.0827253,0,0.0827253
"30,30,30,30,30,30",0.001,3000,0.0783018,81,0.0842682,0,0.0842682
"30,30,30,30,30,30",0.001,3000,0.0783018,82,0.0828227,0,0.0828227
"30,30,30,30,30,30",0.001,3000,0.0783018,83,0.0842548,0,0.0842548
"30,30,30,30,30,30",0.001,3000,0.0783018,84,0.0824147,0,0.0824147
"30,30,30,30,30,30",0.001,3000,0.0783018,85,0.0835589,0,0.0835589
"30,30,30,30,30,30",0.001,3000,0.0783018,86,0.0814725,0,0.0814725
"30,30,30,30,30,30",0.001,3000,0.0783018,87,0.0822592,0,0.0822592
"30,30,30,30,30,30",0.001,3000,0.0783018,88,0.0801559,0,0.0801559
"30,30,30,30,30,30",0.001,3000,0.0783018,89,0.0806275,0,0.0806275
"30,30,30,30,30,30",0.001,3000,0.0783018,90,0.0787008,0,0.0787008
"30,30,30,30,30,30",0.001,3000,0.0783018,91,0.0789537,0,0.0789537
"30,30,30,30,30,30",0.001,3000,0.0783018,92,0.0773028,0,0.0773028
"30,30,30,30,30,30",0.001,3000,0.0783018,93,0.0774329,0,0.0774329
"30,30,30,30,30,30",0.001,3000,0.0783018,94,0.0760739,0,0.0760739
"30,30,30,30,30,30",0.001,3000,0.0783018,95,0.0761526,0,0.0761526
"30,30,30,30,30,30",0.001,3000,0.0783018,96,0.0750553,0,0.0750553
"30,30,30,30,30,30",0.001,3000,0.0783018,97,0.0751285,0,0.0751285
"30,30,30,30,30,30",0.001,3000,0.0783018,98,0.0742467,0,0.0742467
"30,30,30,30,30,30",0.001,3000,0.0783018,99,0.0743426,0,0.0743426
"30,30,30,30,30,30",0.001,3000,0.0783018,100,0.0736309,0,0.0736309
"30,30,30,30,30,30",0.001,3000,0.0783018,101,0.0737676,0,0.0737676
"30,30,30,30,30,30",0.001,3000,0.0783018,102,0.0731876,0,0.0731876
"30,30,30,30,30,30",0.001,3000,0.0783018,103,0.0733795,0,0.0733795
"30,30,30,30,30,30",0.001,3000,0.0783018,104,0.0729008,0,0.0729008
"30,30,30,30,30,30",0.001,3000,0.0783018,105,0.0731619,0,0.0731619
"30,30,30,30,30,30",0.001,3000,0.0783018,106,0.0727605,0,0.0727605
"30,30,30,30,30,30",0.001,3000,0.0783018,107,0.0731064,0,0.0731064
"30,30,30,30,30,30",0.001,3000,0.0783018,108,0.0727614,0,0.0727614
"30,30,30,30,30,30",0.001,3000,0.0783018,109,0.0732089,0,0.0732089
"30,30,30,30,30,30",0.001,3000,0.0783018,110,0.0728989,0,0.0728989
"30,30,30,30,30,30",0.001,3000,0.0783018,111,0.0734636,0,0.0734636
"30,30,30,30,30,30",0.001,3000,0.0783018,112,0.0731627,0,0.0731627
"30,30,30,30,30,30",0.001,3000,0.0783018,113,0.0738557,0,0.0738557
"30,30,30,30,30,30",0.001,3000,0.0783018,114,0.073532,0,0.073532
"30,30,30,30,30,30",0.001,3000,0.0783018,115,0.0743569,0,0.0743569
"30,30,30,30,30,30",0.001,3000,0.0783018,116,0.0739757,0,0.0739757
"30,30,30,30,30,30",0.001,3000,0.0783018,117,0.0749289,0,0.0749289
"30,30,30,30,30,30",0.001,3000,0.0783018,118,0.0744593,0,0.0744593
"30,30,30,30,30,30",0.001,3000,0.0783018,119,0.0755327,0,0.0755327
"30,30,30,30,30,30",0.001,3000,0.0783018,120,0.0749503,0,0.0749503
"30,30,30,30,30,30",0.001,3000,0.0783018,121,0.0761285,0,0.0761285
"30,30,30,30,30,30",0.001,3000,0.0783018,122,0.0754124,0,0.0754124
"30,30,30,30,30,30",0.001,3000,0.0783018,123,0.0766659,0,0.0766659
"30,30,30,30,30,30",0.001,3000,0.0783018,124,0.0757953,0,0.0757953
"30,30,30,30,30,30",0.001,3000,0.0783018,125,0.0770746,0,0.0770746
"30,30,30,30,30,30",0.001,3000,0.0783018,126,0.0760343,0,0.0760343
"30,30,30,30,30,30",0.001,3000,0.0783018,127,0.0772742,0,0.0772742
"30,30,30,30,30,30",0.001,3000,0.0783018,128,0.0760686,0,0.0760686
"30,30,30,30,30,30",0.001,3000,0.0783018,129,0.0772035,0,0.0772035
"30,30,30,30,30,30",0.001,3000,0.0783018,130,0.0758671,0,0.0758671
"30,30,30,30,30,30",0.001,3000,0.0783018,131,0.0768501,0,0.0768501
"30,30,30,30,30,30",0.001,3000,0.0783018,132,0.0754456,0,0.0754456
"30,30,30,30,30,30",0.001,3000,0.0783018,133,0.0762608,0,0.0762608
"30,30,30,30,30,30",0.001,3000,0.0783018,134,0.0748624,0,0.0748624
"30,30,30,30,30,30",0.001,3000,0.0783018,135,0.0755235,0,0.0755235
"30,30,30,30,30,30",0.001,3000,0.0783018,136,0.0741959,0,0.0741959
"30,30,30,30,30,30",0.001,3000,0.0783018,137,0.0747345,0,0.0747345
"30,30,30,30,30,30",0.001,3000,0.0783018,138,0.0735184,0,0.0735184
"30,30,30,30,30,30",0.001,3000,0.0783018,139,0.0739684,0,0.0739684
"30,30,30,30,30,30",0.001,3000,0.0783018,140,0.0728773,0,0.0728773
"30,30,30,30,30,30",0.001,3000,0.0783018,141,0.0732638,0,0.0732638
"30,30,30,30,30,30",0.001,3000,0.0783018,142,0.0722905,0,0.0722905
"30,30,30,30,30,30",0.001,3000,0.0783018,143,0.0726277,0,0.0726277
"30,30,30,30,30,30",0.001,3000,0.0783018,144,0.0717574,0,0.0717574
"30,30,30,30,30,30",0.001,3000,0.0783018,145,0.0720553,0,0.0720553
"30,30,30,30,30,30",0.001,3000,0.0783018,146,0.071277,0,0.071277
"30,30,30,30,30,30",0.001,3000,0.0783018,147,0.0715498,0,0.0715498
"30,30,30,30,30,30",0.001,3000,0.0783018,148,0.07086,0,0.07086
"30,30,30,30,30,30",0.001,3000,0.0783018,149,0.0711286,0,0.0711286
"30,30,30,30,30,30",0.001,3000,0.0783018,150,0.0705259,0,0.0705259
"30,30,30,30,30,30",0.001,3000,0.0783018,151,0.0708148,0,0.0708148
"30,30,30,30,30,30",0.001,3000,0.0783018,152,0.0702953,0,0.0702953
"30,30,30,30,30,30",0.001,3000,0.0783018,153,0.0706291,0,0.0706291
"30,30,30,30,30,30",0.001,3000,0.0783018,154,0.0701848,0,0.0701848
"30,30,30,30,30,30",0.001,3000,0.0783018,155,0.0705879,0,0.0705879
"30,30,30,30,30,30",0.001,3000,0.0783018,156,0.0702076,0,0.0702076
"30,30,30,30,30,30",0.001,3000,0.0783018,157,0.0707059,0,0.0707059
"30,30,30,30,30,30",0.001,3000,0.0783018,158,0.0703754,0,0.0703754
"30,30,30,30,30,30",0.001,3000,0.0783018,159,0.0709969,0,0.0709969
"30,30,30,30,30,30",0.001,3000,0.0783018,160,0.070698,0,0.070698
"30,30,30,30,30,30",0.001,3000,0.0783018,161,0.0714729,0,0.0714729
"30,30,30,30,30,30",0.001,3000,0.0783018,162,0.0711793,0,0.0711793
"30,30,30,30,30,30",0.001,3000,0.0783018,163,0.0721356,0,0.0721356
"30,30,30,30,30,30",0.001,3000,0.0783018,164,0.0718076,0,0.0718076
"30,30,30,30,30,30",0.001,3000,0.0783018,165,0.0729631,0,0.0729631
"30,30,30,30,30,30",0.001,3000,0.0783018,166,0.0725429,0,0.0725429
"30,30,30,30,30,30",0.001,3000,0.0783018,167,0.0738915,0,0.0738915
"30,30,30,30,30,30",0.001,3000,0.0783018,168,0.0733038,0,0.0733038
"30,30,30,30,30,30",0.001,3000,0.0783018,169,0.0748013,0,0.0748013
"30,30,30,30,30,30",0.001,3000,0.0783018,170,0.0739645,0,0.0739645
"30,30,30,30,30,30",0.001,3000,0.0783018,171,0.0755175,0,0.0755175
"30,30,30,30,30,30",0.001,3000,0.0783018,172,0.0743683,0,0.0743683
"30,30,30,30,30,30",0.001,3000,0.0783018,173,0.0758387,0,0.0758387
"30,30,30,30,30,30",0.001,3000,0.0783018,174,0.0743709,0,0.0743709
"30,30,30,30,30,30",0.001,3000,0.0783018,175,0.0756171,0,0.0756171
"30,30,30,30,30,30",0.001,3000,0.0783018,176,0.0739223,0,0.0739223
"30,30,30,30,30,30",0.001,3000,0.0783018,177,0.0748717,0,0.0748717
"30,30,30,30,30,30",0.001,3000,0.0783018,178,0.0731241,0,0.0731241
"30,30,30,30,30,30",0.001,3000,0.0783018,179,0.073802,0,0.073802
"30,30,30,30,30,30",0.001,3000,0.0783018,180,0.0721693,0,0.0721693
"30,30,30,30,30,30",0.001,3000,0.0783018,181,0.0726541,0,0.0726541
"30,30,30,30,30,30",0.001,3000,0.0783018,182,0.0712283,0,0.0712283
"30,30,30,30,30,30",0.001,3000,0.0783018,183,0.0715978,0,0.0715978
"30,30,30,30,30,30",0.001,3000,0.0783018,184,0.0703973,0,0.0703973
"30,30,30,30,30,30",0.001,3000,0.0783018,185,0.0707087,0,0.0707087
"30,30,30,30,30,30",0.001,3000,0.0783018,186,0.0697116,0,0.0697116
"30,30,30,30,30,30",0.001,3000,0.0783018,187,0.0700028,0,0.0700028
"30,30,30,30,30,30",0.001,3000,0.0783018,188,0.0691743,0,0.0691743
"30,30,30,30,30,30",0.001,3000,0.0783018,189,0.0694707,0,0.0694707
"30,30,30,30,30,30",0.001,3000,0.0783018,190,0.0687762,0,0.0687762
"30,30,30,30,30,30",0.001,3000,0.0783018,191,0.0690959,0,0.0690959
"30,30,30,30,30,30",0.001,3000,0.0783018,192,0.0685055,0,0.0685055
"30,30,30,30,30,30",0.001,3000,0.0783018,193,0.0688637,0,0.0688637
"30,30,30,30,30,30",0.001,3000,0.0783018,194,0.0683526,0,0.0683526
"30,30,30,30,30,30",0.001,3000,0.0783018,195,0.0687631,0,0.0687631
