HIDDEN_LAYERS,OPTIMIZER_STEP,MAX_ITERATIONS,DELTA_X,EPOCH,DATA_MSE,GRAD_MSE,TRAINING_MSE
"20,20,20,20",0.001,3000,0.0783018,1,9.36667,0,9.36667
"20,20,20,20",0.001,3000,0.0783018,2,9.03035,0,9.03035
"20,20,20,20",0.001,3000,0.0783018,3,8.72614,0,8.72614
"20,20,20,20",0.001,3000,0.0783018,4,8.39526,0,8.39526
"20,20,20,20",0.001,3000,0.0783018,5,8.00655,0,8.00655
"20,20,20,20",0.001,3000,0.0783018,6,7.53843,0,7.53843
"20,20,20,20",0.001,3000,0.0783018,7,6.97802,0,6.97802
"20,20,20,20",0.001,3000,0.0783018,8,6.32165,0,6.32165
"20,20,20,20",0.001,3000,0.0783018,9,5.57799,0,5.57799
"20,20,20,20",0.001,3000,0.0783018,10,4.77008,0,4.77008
"20,20,20,20",0.001,3000,0.0783018,11,3.93546,0,3.93546
"20,20,20,20",0.001,3000,0.0783018,12,3.12214,0,3.12214
"20,20,20,20",0.001,3000,0.0783018,13,2.38065,0,2.38065
"20,20,20,20",0.001,3000,0.0783018,14,1.75937,0,1.75937
"20,20,20,20",0.001,3000,0.0783018,15,1.27333,0,1.27333
"20,20,20,20",0.001,3000,0.0783018,16,0.935616,0,0.935616
"20,20,20,20",0.001,3000,0.0783018,17,0.723749,0,0.723749
"20,20,20,20",0.001,3000,0.0783018,18,0.602612,0,0.602612
"20,20,20,20",0.001,3000,0.0783018,19,0.536115,0,0.536115
"20,20,20,20",0.001,3000,0.0783018,20,0.498445,0,0.498445
"20,20,20,20",0.001,3000,0.0783018,21,0.47458,0,0.47458
"20,20,20,20",0.001,3000,0.0783018,22,0.45712,0,0.45712
"20,20,20,20",0.001,3000,0.0783018,23,0.442769,0,0.442769
"20,20,20,20",0.001,3000,0.0783018,24,0.430073,0,0.430073
"20,20,20,20",0.001,3000,0.0783018,25,0.418434,0,0.418434
"20,20,20,20",0.001,3000,0.0783018,26,0.407531,0,0.407531
"20,20,20,20",0.001,3000,0.0783018,27,0.39722,0,0.39722
"20,20,20,20",0.001,3000,0.0783018,28,0.387389,0,0.387389
"20,20,20,20",0.001,3000,0.0783018,29,0.377981,0,0.377981
"20,20,20,20",0.001,3000,0.0783018,30,0.36894,0,0.36894
"20,20,20,20",0.001,3000,0.0783018,31,0.360233,0,0.360233
"20,20,20,20",0.001,3000,0.0783018,32,0.351826,0,0.351826
"20,20,20,20",0.001,3000,0.0783018,33,0.343698,0,0.343698
"20,20,20,20",0.001,3000,0.0783018,34,0.335828,0,0.335828
"20,20,20,20",0.001,3000,0.0783018,35,0.3282,0,0.3282
"20,20,20,20",0.001,3000,0.0783018,36,0.320798,0,0.320798
"20,20,20,20",0.001,3000,0.0783018,37,0.313612,0,0.313612
"20,20,20,20",0.001,3000,0.0783018,38,0.30663,0,0.30663
"20,20,20,20",0.001,3000,0.0783018,39,0.299843,0,0.299843
"20,20,20,20",0.001,3000,0.0783018,40,0.293244,0,0.293244
"20,20,20,20",0.001,3000,0.0783018,41,0.286826,0,0.286826
"20,20,20,20",0.001,3000,0.0783018,42,0.280581,0,0.280581
"20,20,20,20",0.001,3000,0.0783018,43,0.274504,0,0.274504
"20,20,20,20",0.001,3000,0.0783018,44,0.26859,0,0.26859
"20,20,20,20",0.001,3000,0.0783018,45,0.262835,0,0.262835
"20,20,20,20",0.001,3000,0.0783018,46,0.257232,0,0.257232
"20,20,20,20",0.001,3000,0.0783018,47,0.251779,0,0.251779
"20,20,20,20",0.001,3000,0.0783018,48,0.246472,0,0.246472
"20,20,20,20",0.001,3000,0.0783018,49,0.241306,0,0.241306
"20,20,20,20",0.001,3000,0.0783018,50,0.236279,0,0.236279
"20,20,20,20",0.001,3000,0.0783018,51,0.231387,0,0.231387
"20,20,20,20",0.001,3000,0.0783018,52,0.226627,0,0.226627
"20,20,20,20",0.001,3000,0.0783018,53,0.221997,0,0.221997
"20,20,20,20",0.001,3000,0.0783018,54,0.217493,0,0.217493
"20,20,20,20",0.001,3000,0.0783018,55,0.213113,0,0.213113
"20,20,20,20",0.001,3000,0.0783018,56,0.208854,0,0.208854
"20,20,20,20",0.001,3000,0.0783018,57,0.204714,0,0.204714
"20,20,20,20",0.001,3000,0.0783018,58,0.200689,0,0.200689
"20,20,20,20",0.001,3000,0.0783018,59,0.196779,0,0.196779
"20,20,20,20",0.001,3000,0.0783018,60,0.19298,0,0.19298
"20,20,20,20",0.001,3000,0.0783018,61,0.18929,0,0.18929
"20,20,20,20",0.001,3000,0.0783018,62,0.185707,0,0.185707
"20,20,20,20",0.001,3000,0.0783018,63,0.182229,0,0.182229
"20,20,20,20",0.001,3000,0.0783018,64,0.178854,0,0.178854
"20,20,20,20",0.001,3000,0.0783018,65,0.175579,0,0.175579
"20,20,20,20",0.001,3000,0.0783018,66,0.172402,0,0.172402
"20,20,20,20",0.001,3000,0.0783018,67,0.169322,0,0.169322
"20,20,20,20",0.001,3000,0.0783018,68,0.166335,0,0.166335
"20,20,20,20",0.001,3000,0.0783018,69,0.163441,0,0.163441
"20,20,20,20",0.001,3000,0.0783018,70,0.160636,0,0.160636
"20,20,20,20",0.001,3000,0.0783018,71,0.157919,0,0.157919
"20,20,20,20",0.001,3000,0.0783018,72,0.155288,0,0.155288
"20,20,20,20",0.001,3000,0.0783018,73,0.15274,0,0.15274
"20,20,20,20",0.001,3000,0.0783018,74,0.150274,0,0.150274
"20,20,20,20",0.001,3000,0.0783018,75,0.147888,0,0.147888
"20,20,20,20",0.001,3000,0.0783018,76,0.145578,0,0.145578
"20,20,20,20",0.001,3000,0.0783018,77,0.143344,0,0.143344
"20,20,20,20",0.001,3000,0.0783018,78,0.141184,0,0.141184
"20,20,20,20",0.001,3000,0.0783018,79,0.139095,0,0.139095
"20,20,20,20",0.001,3000,0.0783018,80,0.137075,0,0.137075
"20,20,20,20",0.001,3000,0.0783018,81,0.135124,0,0.135124
"20,20,20,20",0.001,3000,0.0783018,82,0.133239,0,0.133239
"20,20,20,20",0.001,3000,0.0783018,83,0.13142,0,0.13142
"20,20,20,20",0.001,3000,0.0783018,84,0.129665,0,0.129665
"20,20,20,20",0.001,3000,0.0783018,85,0.127976,0,0.127976
"20,20,20,20",0.001,3000,0.0783018,86,0.126353,0,0.126353
"20,20,20,20",0.001,3000,0.0783018,87,0.124798,0,0.124798
