HIDDEN_LAYERS,OPTIMIZER_STEP,MAX_ITERATIONS,DELTA_X,EPOCH,DATA_MSE,GRAD_MSE,TRAINING_MSE
"10,10,10,10,10",0.001,3000,0.0783018,1,6.7644,0,6.7644
"10,10,10,10,10",0.001,3000,0.0783018,2,6.56682,0,6.56682
"10,10,10,10,10",0.001,3000,0.0783018,3,6.42458,0,6.42458
"10,10,10,10,10",0.001,3000,0.0783018,4,6.30284,0,6.30284
"10,10,10,10,10",0.001,3000,0.0783018,5,6.19101,0,6.19101
"10,10,10,10,10",0.001,3000,0.0783018,6,6.08377,0,6.08377
"10,10,10,10,10",0.001,3000,0.0783018,7,5.97766,0,5.97766
"10,10,10,10,10",0.001,3000,0.0783018,8,5.87015,0,5.87015
"10,10,10,10,10",0.001,3000,0.0783018,9,5.75923,0,5.75923
"10,10,10,10,10",0.001,3000,0.0783018,10,5.64322,0,5.64322
"10,10,10,10,10",0.001,3000,0.0783018,11,5.52059,0,5.52059
"10,10,10,10,10",0.001,3000,0.0783018,12,5.38989,0,5.38989
"10,10,10,10,10",0.001,3000,0.0783018,13,5.2497,0,5.2497
"10,10,10,10,10",0.001,3000,0.0783018,14,5.09865,0,5.09865
"10,10,10,10,10",0.001,3000,0.0783018,15,4.93542,0,4.93542
"10,10,10,10,10",0.001,3000,0.0783018,16,4.75884,0,4.75884
"10,10,10,10,10",0.001,3000,0.0783018,17,4.56798,0,4.56798
"10,10,10,10,10",0.001,3000,0.0783018,18,4.36231,0,4.36231
"10,10,10,10,10",0.001,3000,0.0783018,19,4.14182,0,4.14182
"10,10,10,10,10",0.001,3000,0.0783018,20,3.90719,0,3.90719
"10,10,10,10,10",0.001,3000,0.0783018,21,3.65995,0,3.65995
"10,10,10,10,10",0.001,3000,0.0783018,22,3.40255,0,3.40255
"10,10,10,10,10",0.001,3000,0.0783018,23,3.13845,0,3.13845
"10,10,10,10,10",0.001,3000,0.0783018,24,2.87204,0,2.87204
"10,10,10,10,10",0.001,3000,0.0783018,25,2.60839,0,2.60839
"10,10,10,10,10",0.001,3000,0.0783018,26,2.35284,0,2.35284
"10,10,10,10,10",0.001,3000,0.0783018,27,2.11052,0,2.11052
"10,10,10,10,10",0.001,3000,0.0783018,28,1.88586,0,1.88586
"10,10,10,10,10",0.001,3000,0.0783018,29,1.6822,0,1.6822
"10,10,10,10,10",0.001,3000,0.0783018,30,1.50149,0,1.50149
"10,10,10,10,10",0.001,3000,0.0783018,31,1.34424,0,1.34424
"10,10,10,10,10",0.001,3000,0.0783018,32,1.20965,0,1.20965
"10,10,10,10,10",0.001,3000,0.0783018,33,1.09614,0,1.09614
"10,10,10,10,10",0.001,3000,0.0783018,34,1.00178,0,1.00178
"10,10,10,10,10",0.001,3000,0.0783018,35,0.921632,0,0.921632
"10,10,10,10,10",0.001,3000,0.0783018,36,0.855042,0,0.855042
"10,10,10,10,10",0.001,3000,0.0783018,37,0.79948,0,0.79948
"10,10,10,10,10",0.001,3000,0.0783018,38,0.752818,0,0.752818
"10,10,10,10,10",0.001,3000,0.0783018,39,0.713296,0,0.713296
"10,10,10,10,10",0.001,3000,0.0783018,40,0.679161,0,0.679161
"10,10,10,10,10",0.001,3000,0.0783018,41,0.649583,0,0.649583
"10,10,10,10,10",0.001,3000,0.0783018,42,0.623745,0,0.623745
"10,10,10,10,10",0.001,3000,0.0783018,43,0.600978,0,0.600978
"10,10,10,10,10",0.001,3000,0.0783018,44,0.580719,0,0.580719
"10,10,10,10,10",0.001,3000,0.0783018,45,0.56254,0,0.56254
"10,10,10,10,10",0.001,3000,0.0783018,46,0.54611,0,0.54611
"10,10,10,10,10",0.001,3000,0.0783018,47,0.531165,0,0.531165
"10,10,10,10,10",0.001,3000,0.0783018,48,0.517502,0,0.517502
"10,10,10,10,10",0.001,3000,0.0783018,49,0.504952,0,0.504952
"10,10,10,10,10",0.001,3000,0.0783018,50,0.493381,0,0.493381
"10,10,10,10,10",0.001,3000,0.0783018,51,0.482675,0,0.482675
"10,10,10,10,10",0.001,3000,0.0783018,52,0.472741,0,0.472741
"10,10,10,10,10",0.001,3000,0.0783018,53,0.463497,0,0.463497
"10,10,10,10,10",0.001,3000,0.0783018,54,0.454874,0,0.454874
"10,10,10,10,10",0.001,3000,0.0783018,55,0.446812,0,0.446812
"10,10,10,10,10",0.001,3000,0.0783018,56,0.439257,0,0.439257
"10,10,10,10,10",0.001,3000,0.0783018,57,0.43216,0,0.43216
"10,10,10,10,10",0.001,3000,0.0783018,58,0.425481,0,0.425481
"10,10,10,10,10",0.001,3000,0.0783018,59,0.41918,0,0.41918
"10,10,10,10,10",0.001,3000,0.0783018,60,0.413224,0,0.413224
"10,10,10,10,10",0.001,3000,0.0783018,61,0.407584,0,0.407584
"10,10,10,10,10",0.001,3000,0.0783018,62,0.402231,0,0.402231
"10,10,10,10,10",0.001,3000,0.0783018,63,0.39714,0,0.39714
"10,10,10,10,10",0.001,3000,0.0783018,64,0.392291,0,0.392291
