HIDDEN_LAYERS,OPTIMIZER_STEP,MAX_ITERATIONS,DELTA_X,EPOCH,DATA_MSE,GRAD_MSE,TRAINING_MSE
"20,20,20,20,20",0.001,3000,0.0783018,83,0.102523,0,0.102523
"20,20,20,20,20",0.001,3000,0.0783018,84,0.101029,0,0.101029
"20,20,20,20,20",0.001,3000,0.0783018,85,0.0995804,0,0.0995804
"20,20,20,20,20",0.001,3000,0.0783018,86,0.098182,0,0.098182
"20,20,20,20,20",0.001,3000,0.0783018,87,0.0968299,0,0.0968299
"20,20,20,20,20",0.001,3000,0.0783018,88,0.0955289,0,0.0955289
"20,20,20,20,20",0.001,3000,0.0783018,89,0.0942748,0,0.0942748
"20,20,20,20,20",0.001,3000,0.0783018,90,0.0930731,0,0.0930731
"20,20,20,20,20",0.001,3000,0.0783018,91,0.0919183,0,0.0919183
"20,20,20,20,20",0.001,3000,0.0783018,92,0.0908172,0,0.0908172
"20,20,20,20,20",0.001,3000,0.0783018,93,0.0897622,0,0.0897622
"20,20,20,20,20",0.001,3000,0.0783018,94,0.088762,0,0.088762
"20,20,20,20,20",0.001,3000,0.0783018,95,0.0878058,0,0.0878058
"20,20,20,20,20",0.001,3000,0.0783018,96,0.0869052,0,0.0869052
"20,20,20,20,20",0.001,3000,0.0783018,97,0.0860443,0,0.0860443
"20,20,20,20,20",0.001,3000,0.0783018,98,0.085239,0,0.085239
"20,20,20,20,20",0.001,3000,0.0783018,99,0.0844659,0,0.0844659
"20,20,20,20,20",0.001,3000,0.0783018,100,0.0837478,0,0.0837478
"20,20,20,20,20",0.001,3000,0.0783018,101,0.0830522,0,0.0830522
"20,20,20,20,20",0.001,3000,0.0783018,102,0.0824106,0,0.0824106
"20,20,20,20,20",0.001,3000,0.0783018,103,0.0817819,0,0.0817819
"20,20,20,20,20",0.001,3000,0.0783018,104,0.0812069,0,0.0812069
"20,20,20,20,20",0.001,3000,0.0783018,105,0.0806378,0,0.0806378
"20,20,20,20,20",0.001,3000,0.0783018,106,0.0801233,0,0.0801233
"20,20,20,20,20",0.001,3000,0.0783018,107,0.079611,0,0.079611
"20,20,20,20,20",0.001,3000,0.0783018,108,0.0791543,0,0.0791543
"20,20,20,20,20",0.001,3000,0.0783018,109,0.0786985,0,0.0786985
"20,20,20,20,20",0.001,3000,0.0783018,110,0.0782978,0,0.0782978
"20,20,20,20,20",0.001,3000,0.0783018,111,0.0778976,0,0.0778976
"20,20,20,20,20",0.001,3000,0.0783018,112,0.077551,0,0.077551
"20,20,20,20,20",0.001,3000,0.0783018,113,0.0772038,0,0.0772038
"20,20,20,20,20",0.001,3000,0.0783018,114,0.0769085,0,0.0769085
"20,20,20,20,20",0.001,3000,0.0783018,115,0.0766107,0,0.0766107
"20,20,20,20,20",0.001,3000,0.0783018,116,0.0763633,0,0.0763633
"20,20,20,20,20",0.001,3000,0.0783018,117,0.0761109,0,0.0761109
"20,20,20,20,20",0.001,3000,0.0783018,118,0.075909,0,0.075909
"20,20,20,20,20",0.001,3000,0.0783018,119,0.0756983,0,0.0756983
"20,20,20,20,20",0.001,3000,0.0783018,120,0.0755405,0,0.0755405
"20,20,20,20,20",0.001,3000,0.0783018,121,0.0753691,0,0.0753691
"20,20,20,20,20",0.001,3000,0.0783018,122,0.075256,0,0.075256
"20,20,20,20,20",0.001,3000,0.0783018,123,0.0751227,0,0.0751227
"20,20,20,20,20",0.001,3000,0.0783018,124,0.0750574,0,0.0750574
"20,20,20,20,20",0.001,3000,0.0783018,125,0.0749622,0,0.0749622
"20,20,20,20,20",0.001,3000,0.0783018,126,0.0749504,0,0.0749504
"20,20,20,20,20",0.001,3000,0.0783018,127,0.0748938,0,0.0748938
"20,20,20,20,20",0.001,3000,0.0783018,128,0.0749432,0,0.0749432
"20,20,20,20,20",0.001,3000,0.0783018,129,0.0749242,0,0.0749242
"20,20,20,20,20",0.001,3000,0.0783018,130,0.0750422,0,0.0750422
"20,20,20,20,20",0.001,3000,0.0783018,131,0.075054,0,0.075054
"20,20,20,20,20",0.001,3000,0.0783018,132,0.0752427,0,0.0752427
"20,20,20,20,20",0.001,3000,0.0783018,133,0.075268,0,0.075268
"20,20,20,20,20",0.001,3000,0.0783018,134,0.0755171,0,0.0755171
"20,20,20,20,20",0.001,3000,0.0783018,135,0.0755234,0,0.0755234
"20,20,20,20,20",0.001,3000,0.0783018,136,0.0758037,0,0.0758037
"20,20,20,20,20",0.001,3000,0.0783018,137,0.0757473,0,0.0757473
"20,20,20,20,20",0.001,3000,0.0783018,138,0.0760135,0,0.0760135
"20,20,20,20,20",0.001,3000,0.0783018,139,0.0758544,0,0.0758544
"20,20,20,20,20",0.001,3000,0.0783018,140,0.0760588,0,0.0760588
"20,20,20,20,20",0.001,3000,0.0783018,141,0.0757825,0,0.0757825
"20,20,20,20,20",0.001,3000,0.0783018,142,0.0758954,0,0.0758954
"20,20,20,20,20",0.001,3000,0.0783018,143,0.0755218,0,0.0755218
"20,20,20,20,20",0.001,3000,0.0783018,144,0.0755418,0,0.0755418
"20,20,20,20,20",0.001,3000,0.0783018,145,0.0751153,0,0.0751153
"20,20,20,20,20",0.001,3000,0.0783018,146,0.0750639,0,0.0750639
"20,20,20,20,20",0.001,3000,0.0783018,147,0.074632,0,0.074632
"20,20,20,20,20",0.001,3000,0.0783018,148,0.0745388,0,0.0745388
"20,20,20,20,20",0.001,3000,0.0783018,149,0.074136,0,0.074136
"20,20,20,20,20",0.001,3000,0.0783018,150,0.0740271,0,0.0740271
"20,20,20,20,20",0.001,3000,0.0783018,151,0.0736713,0,0.0736713
"20,20,20,20,20",0.001,3000,0.0783018,152,0.0735648,0,0.0735648
"20,20,20,20,20",0.001,3000,0.0783018,153,0.0732603,0,0.0732603
"20,20,20,20,20",0.001,3000,0.0783018,154,0.0731665,0,0.0731665
"20,20,20,20,20",0.001,3000,0.0783018,155,0.0729105,0,0.0729105
"20,20,20,20,20",0.001,3000,0.0783018,156,0.0728344,0,0.0728344
"20,20,20,20,20",0.001,3000,0.0783018,157,0.0726208,0,0.0726208
"20,20,20,20,20",0.001,3000,0.0783018,158,0.0725649,0,0.0725649
"20,20,20,20,20",0.001,3000,0.0783018,159,0.0723874,0,0.0723874
"20,20,20,20,20",0.001,3000,0.0783018,160,0.0723533,0,0.0723533
"20,20,20,20,20",0.001,3000,0.0783018,161,0.0722065,0,0.0722065
"20,20,20,20,20",0.001,3000,0.0783018,162,0.0721958,0,0.0721958
"20,20,20,20,20",0.001,3000,0.0783018,163,0.0720758,0,0.0720758
"20,20,20,20,20",0.001,3000,0.0783018,164,0.072091,0,0.072091
"20,20,20,20,20",0.001,3000,0.0783018,165,0.071995,0,0.071995
"20,20,20,20,20",0.001,3000,0.0783018,166,0.0720397,0,0.0720397
"20,20,20,20,20",0.001,3000,0.0783018,167,0.0719657,0,0.0719657
"20,20,20,20,20",0.001,3000,0.0783018,168,0.0720448,0,0.0720448
"20,20,20,20,20",0.001,3000,0.0783018,169,0.071991,0,0.071991
"20,20,20,20,20",0.001,3000,0.0783018,170,0.0721098,0,0.0721098
"20,20,20,20,20",0.001,3000,0.0783018,171,0.0720738,0,0.0720738
"20,20,20,20,20",0.001,3000,0.0783018,172,0.0722377,0,0.0722377
"20,20,20,20,20",0.001,3000,0.0783018,173,0.0722144,0,0.0722144
"20,20,20,20,20",0.001,3000,0.0783018,174,0.0724266,0,0.0724266
"20,20,20,20,20",0.001,3000,0.0783018,175,0.0724069,0,0.0724069
"20,20,20,20,20",0.001,3000,0.0783018,176,0.0726661,0,0.0726661
"20,20,20,20,20",0.001,3000,0.0783018,177,0.0726347,0,0.0726347
"20,20,20,20,20",0.001,3000,0.0783018,178,0.0729318,0,0.0729318
"20,20,20,20,20",0.001,3000,0.0783018,179,0.0728676,0,0.0728676
"20,20,20,20,20",0.001,3000,0.0783018,180,0.0731841,0,0.0731841
"20,20,20,20,20",0.001,3000,0.0783018,181,0.0730629,0,0.0730629
"20,20,20,20,20",0.001,3000,0.0783018,182,0.0733721,0,0.0733721
"20,20,20,20,20",0.001,3000,0.0783018,183,0.0731741,0,0.0731741
"20,20,20,20,20",0.001,3000,0.0783018,184,0.073447,0,0.073447
"20,20,20,20,20",0.001,3000,0.0783018,185,0.0731648,0,0.0731648
"20,20,20,20,20",0.001,3000,0.0783018,186,0.0733787,0,0.0733787
"20,20,20,20,20",0.001,3000,0.0783018,187,0.0730219,0,0.0730219
"20,20,20,20,20",0.001,3000,0.0783018,188,0.0731672,0,0.0731672
"20,20,20,20,20",0.001,3000,0.0783018,189,0.0727603,0,0.0727603
"20,20,20,20,20",0.001,3000,0.0783018,190,0.0728414,0,0.0728414
"20,20,20,20,20",0.001,3000,0.0783018,191,0.0724155,0,0.0724155
"20,20,20,20,20",0.001,3000,0.0783018,192,0.0724467,0,0.0724467
"20,20,20,20,20",0.001,3000,0.0783018,193,0.07203,0,0.07203
"20,20,20,20,20",0.001,3000,0.0783018,194,0.0720293,0,0.0720293
"20,20,20,20,20",0.001,3000,0.0783018,195,0.071642,0,0.071642
"20,20,20,20,20",0.001,3000,0.0783018,196,0.0716262,0,0.0716262
"20,20,20,20,20",0.001,3000,0.0783018,197,0.071279,0,0.071279
"20,20,20,20,20",0.001,3000,0.0783018,198,0.071261,0,0.071261
"20,20,20,20,20",0.001,3000,0.0783018,199,0.0709572,0,0.0709572
"20,20,20,20,20",0.001,3000,0.0783018,200,0.0709462,0,0.0709462
"20,20,20,20,20",0.001,3000,0.0783018,201,0.0706845,0,0.0706845
"20,20,20,20,20",0.001,3000,0.0783018,202,0.0706867,0,0.0706867
"20,20,20,20,20",0.001,3000,0.0783018,203,0.0704632,0,0.0704632
"20,20,20,20,20",0.001,3000,0.0783018,204,0.0704829,0,0.0704829
"20,20,20,20,20",0.001,3000,0.0783018,205,0.0702931,0,0.0702931
"20,20,20,20,20",0.001,3000,0.0783018,206,0.0703338,0,0.0703338
"20,20,20,20,20",0.001,3000,0.0783018,207,0.0701732,0,0.0701732
"20,20,20,20,20",0.001,3000,0.0783018,208,0.0702381,0,0.0702381
"20,20,20,20,20",0.001,3000,0.0783018,209,0.0701026,0,0.0701026
"20,20,20,20,20",0.001,3000,0.0783018,210,0.0701951,0,0.0701951
"20,20,20,20,20",0.001,3000,0.0783018,211,0.0700809,0,0.0700809
"20,20,20,20,20",0.001,3000,0.0783018,212,0.0702045,0,0.0702045
"20,20,20,20,20",0.001,3000,0.0783018,213,0.0701075,0,0.0701075
"20,20,20,20,20",0.001,3000,0.0783018,214,0.0702655,0,0.0702655
"20,20,20,20,20",0.001,3000,0.0783018,215,0.0701807,0,0.0701807
"20,20,20,20,20",0.001,3000,0.0783018,216,0.0703755,0,0.0703755
"20,20,20,20,20",0.001,3000,0.0783018,217,0.0702963,0,0.0702963
"20,20,20,20,20",0.001,3000,0.0783018,218,0.0705281,0,0.0705281
"20,20,20,20,20",0.001,3000,0.0783018,219,0.0704452,0,0.0704452
"20,20,20,20,20",0.001,3000,0.0783018,220,0.0707108,0,0.0707108
"20,20,20,20,20",0.001,3000,0.0783018,221,0.0706121,0,0.0706121
"20,20,20,20,20",0.001,3000,0.0783018,222,0.0709032,0,0.0709032
"20,20,20,20,20",0.001,3000,0.0783018,223,0.0707743,0,0.0707743
"20,20,20,20,20",0.001,3000,0.0783018,224,0.0710773,0,0.0710773
"20,20,20,20,20",0.001,3000,0.0783018,225,0.0709038,0,0.0709038
"20,20,20,20,20",0.001,3000,0.0783018,226,0.071201,0,0.071201
"20,20,20,20,20",0.001,3000,0.0783018,227,0.0709721,0,0.0709721
"20,20,20,20,20",0.001,3000,0.0783018,228,0.0712449,0,0.0712449
"20,20,20,20,20",0.001,3000,0.0783018,229,0.0709574,0,0.0709574
"20,20,20,20,20",0.001,3000,0.0783018,230,0.0711905,0,0.0711905
"20,20,20,20,20",0.001,3000,0.0783018,231,0.0708506,0,0.0708506
"20,20,20,20,20",0.001,3000,0.0783018,232,0.0710356,0,0.0710356
"20,20,20,20,20",0.001,3000,0.0783018,233,0.0706582,0,0.0706582
"20,20,20,20,20",0.001,3000,0.0783018,234,0.070795,0,0.070795
"20,20,20,20,20",0.001,3000,0.0783018,235,0.0703996,0,0.0703996
"20,20,20,20,20",0.001,3000,0.0783018,236,0.0704949,0,0.0704949
"20,20,20,20,20",0.001,3000,0.0783018,237,0.0701009,0,0.0701009
"20,20,20,20,20",0.001,3000,0.0783018,238,0.0701654,0,0.0701654
"20,20,20,20,20",0.001,3000,0.0783018,239,0.0697888,0,0.0697888
"20,20,20,20,20",0.001,3000,0.0783018,240,0.0698341,0,0.0698341
