HIDDEN_LAYERS,OPTIMIZER_STEP,MAX_ITERATIONS,DELTA_X,EPOCH,DATA_MSE,GRAD_MSE,TRAINING_MSE
"20,20,20,20,20,20",0.0001,3000,0.0783018,1,8.19013,0,8.19013
"20,20,20,20,20,20",0.0001,3000,0.0783018,2,8.15915,0,8.15915
"20,20,20,20,20,20",0.0001,3000,0.0783018,3,8.13752,0,8.13752
"20,20,20,20,20,20",0.0001,3000,0.0783018,4,8.11995,0,8.11995
"20,20,20,20,20,20",0.0001,3000,0.0783018,5,8.10478,0,8.10478
"20,20,20,20,20,20",0.0001,3000,0.0783018,6,8.09125,0,8.09125
"20,20,20,20,20,20",0.0001,3000,0.0783018,7,8.07891,0,8.07891
"20,20,20,20,20,20",0.0001,3000,0.0783018,8,8.06749,0,8.06749
"20,20,20,20,20,20",0.0001,3000,0.0783018,9,8.05681,0,8.05681
"20,20,20,20,20,20",0.0001,3000,0.0783018,10,8.04674,0,8.04674
"20,20,20,20,20,20",0.0001,3000,0.0783018,11,8.03718,0,8.03718
"20,20,20,20,20,20",0.0001,3000,0.0783018,12,8.02805,0,8.02805
"20,20,20,20,20,20",0.0001,3000,0.0783018,13,8.01931,0,8.01931
"20,20,20,20,20,20",0.0001,3000,0.0783018,14,8.0109,0,8.0109
"20,20,20,20,20,20",0.0001,3000,0.0783018,15,8.00278,0,8.00278
"20,20,20,20,20,20",0.0001,3000,0.0783018,16,7.99492,0,7.99492
"20,20,20,20,20,20",0.0001,3000,0.0783018,17,7.9873,0,7.9873
"20,20,20,20,20,20",0.0001,3000,0.0783018,18,7.97989,0,7.97989
"20,20,20,20,20,20",0.0001,3000,0.0783018,19,7.97267,0,7.97267
"20,20,20,20,20,20",0.0001,3000,0.0783018,20,7.96563,0,7.96563
"20,20,20,20,20,20",0.0001,3000,0.0783018,21,7.95875,0,7.95875
"20,20,20,20,20,20",0.0001,3000,0.0783018,22,7.95202,0,7.95202
"20,20,20,20,20,20",0.0001,3000,0.0783018,23,7.94543,0,7.94543
"20,20,20,20,20,20",0.0001,3000,0.0783018,24,7.93897,0,7.93897
"20,20,20,20,20,20",0.0001,3000,0.0783018,25,7.93262,0,7.93262
"20,20,20,20,20,20",0.0001,3000,0.0783018,26,7.92639,0,7.92639
"20,20,20,20,20,20",0.0001,3000,0.0783018,27,7.92025,0,7.92025
"20,20,20,20,20,20",0.0001,3000,0.0783018,28,7.91422,0,7.91422
"20,20,20,20,20,20",0.0001,3000,0.0783018,29,7.90827,0,7.90827
"20,20,20,20,20,20",0.0001,3000,0.0783018,30,7.90241,0,7.90241
"20,20,20,20,20,20",0.0001,3000,0.0783018,31,7.89663,0,7.89663
"20,20,20,20,20,20",0.0001,3000,0.0783018,32,7.89092,0,7.89092
"20,20,20,20,20,20",0.0001,3000,0.0783018,33,7.88528,0,7.88528
"20,20,20,20,20,20",0.0001,3000,0.0783018,34,7.87971,0,7.87971
"20,20,20,20,20,20",0.0001,3000,0.0783018,35,7.8742,0,7.8742
"20,20,20,20,20,20",0.0001,3000,0.0783018,36,7.86875,0,7.86875
"20,20,20,20,20,20",0.0001,3000,0.0783018,37,7.86336,0,7.86336
"20,20,20,20,20,20",0.0001,3000,0.0783018,38,7.85802,0,7.85802
"20,20,20,20,20,20",0.0001,3000,0.0783018,39,7.85273,0,7.85273
"20,20,20,20,20,20",0.0001,3000,0.0783018,40,7.84749,0,7.84749
"20,20,20,20,20,20",0.0001,3000,0.0783018,41,7.84229,0,7.84229
"20,20,20,20,20,20",0.0001,3000,0.0783018,42,7.83714,0,7.83714
"20,20,20,20,20,20",0.0001,3000,0.0783018,43,7.83203,0,7.83203
"20,20,20,20,20,20",0.0001,3000,0.0783018,44,7.82695,0,7.82695
"20,20,20,20,20,20",0.0001,3000,0.0783018,45,7.82191,0,7.82191
"20,20,20,20,20,20",0.0001,3000,0.0783018,46,7.81691,0,7.81691
"20,20,20,20,20,20",0.0001,3000,0.0783018,47,7.81194,0,7.81194
"20,20,20,20,20,20",0.0001,3000,0.0783018,48,7.807,0,7.807
"20,20,20,20,20,20",0.0001,3000,0.0783018,49,7.8021,0,7.8021
"20,20,20,20,20,20",0.0001,3000,0.0783018,50,7.79722,0,7.79722
"20,20,20,20,20,20",0.0001,3000,0.0783018,51,7.79236,0,7.79236
"20,20,20,20,20,20",0.0001,3000,0.0783018,52,7.78754,0,7.78754
"20,20,20,20,20,20",0.0001,3000,0.0783018,53,7.78273,0,7.78273
"20,20,20,20,20,20",0.0001,3000,0.0783018,54,7.77796,0,7.77796
"20,20,20,20,20,20",0.0001,3000,0.0783018,55,7.7732,0,7.7732
"20,20,20,20,20,20",0.0001,3000,0.0783018,56,7.76846,0,7.76846
"20,20,20,20,20,20",0.0001,3000,0.0783018,57,7.76375,0,7.76375
"20,20,20,20,20,20",0.0001,3000,0.0783018,58,7.75905,0,7.75905
"20,20,20,20,20,20",0.0001,3000,0.0783018,59,7.75437,0,7.75437
"20,20,20,20,20,20",0.0001,3000,0.0783018,60,7.74971,0,7.74971
"20,20,20,20,20,20",0.0001,3000,0.0783018,61,7.74506,0,7.74506
"20,20,20,20,20,20",0.0001,3000,0.0783018,62,7.74043,0,7.74043
"20,20,20,20,20,20",0.0001,3000,0.0783018,63,7.73581,0,7.73581
"20,20,20,20,20,20",0.0001,3000,0.0783018,64,7.73121,0,7.73121
"20,20,20,20,20,20",0.0001,3000,0.0783018,65,7.72662,0,7.72662
"20,20,20,20,20,20",0.0001,3000,0.0783018,66,7.72204,0,7.72204
"20,20,20,20,20,20",0.0001,3000,0.0783018,67,7.71747,0,7.71747
"20,20,20,20,20,20",0.0001,3000,0.0783018,68,7.71292,0,7.71292
"20,20,20,20,20,20",0.0001,3000,0.0783018,69,7.70837,0,7.70837
"20,20,20,20,20,20",0.0001,3000,0.0783018,70,7.70383,0,7.70383
"20,20,20,20,20,20",0.0001,3000,0.0783018,71,7.69931,0,7.69931
"20,20,20,20,20,20",0.0001,3000,0.0783018,72,7.69479,0,7.69479
"20,20,20,20,20,20",0.0001,3000,0.0783018,73,7.69027,0,7.69027
"20,20,20,20,20,20",0.0001,3000,0.0783018,74,7.68577,0,7.68577
"20,20,20,20,20,20",0.0001,3000,0.0783018,75,7.68127,0,7.68127
"20,20,20,20,20,20",0.0001,3000,0.0783018,76,7.67677,0,7.67677
"20,20,20,20,20,20",0.0001,3000,0.0783018,77,7.67228,0,7.67228
"20,20,20,20,20,20",0.0001,3000,0.0783018,78,7.6678,0,7.6678
"20,20,20,20,20,20",0.0001,3000,0.0783018,79,7.66332,0,7.66332
"20,20,20,20,20,20",0.0001,3000,0.0783018,80,7.65884,0,7.65884
"20,20,20,20,20,20",0.0001,3000,0.0783018,81,7.65437,0,7.65437
"20,20,20,20,20,20",0.0001,3000,0.0783018,82,7.6499,0,7.6499
"20,20,20,20,20,20",0.0001,3000,0.0783018,83,7.64543,0,7.64543
"20,20,20,20,20,20",0.0001,3000,0.0783018,84,7.64096,0,7.64096
"20,20,20,20,20,20",0.0001,3000,0.0783018,85,7.63649,0,7.63649
"20,20,20,20,20,20",0.0001,3000,0.0783018,86,7.63203,0,7.63203
"20,20,20,20,20,20",0.0001,3000,0.0783018,87,7.62756,0,7.62756
"20,20,20,20,20,20",0.0001,3000,0.0783018,88,7.6231,0,7.6231
"20,20,20,20,20,20",0.0001,3000,0.0783018,89,7.61863,0,7.61863
"20,20,20,20,20,20",0.0001,3000,0.0783018,90,7.61416,0,7.61416
"20,20,20,20,20,20",0.0001,3000,0.0783018,91,7.60969,0,7.60969
"20,20,20,20,20,20",0.0001,3000,0.0783018,92,7.60522,0,7.60522
"20,20,20,20,20,20",0.0001,3000,0.0783018,93,7.60075,0,7.60075
"20,20,20,20,20,20",0.0001,3000,0.0783018,94,7.59627,0,7.59627
"20,20,20,20,20,20",0.0001,3000,0.0783018,95,7.59179,0,7.59179
"20,20,20,20,20,20",0.0001,3000,0.0783018,96,7.58731,0,7.58731
"20,20,20,20,20,20",0.0001,3000,0.0783018,97,7.58282,0,7.58282
"20,20,20,20,20,20",0.0001,3000,0.0783018,98,7.57833,0,7.57833
"20,20,20,20,20,20",0.0001,3000,0.0783018,99,7.57383,0,7.57383
"20,20,20,20,20,20",0.0001,3000,0.0783018,100,7.56933,0,7.56933
"20,20,20,20,20,20",0.0001,3000,0.0783018,101,7.56482,0,7.56482
"20,20,20,20,20,20",0.0001,3000,0.0783018,102,7.5603,0,7.5603
"20,20,20,20,20,20",0.0001,3000,0.0783018,103,7.55578,0,7.55578
"20,20,20,20,20,20",0.0001,3000,0.0783018,104,7.55125,0,7.55125
"20,20,20,20,20,20",0.0001,3000,0.0783018,105,7.54671,0,7.54671
"20,20,20,20,20,20",0.0001,3000,0.0783018,106,7.54216,0,7.54216
"20,20,20,20,20,20",0.0001,3000,0.0783018,107,7.5376,0,7.5376
"20,20,20,20,20,20",0.0001,3000,0.0783018,108,7.53304,0,7.53304
"20,20,20,20,20,20",0.0001,3000,0.0783018,109,7.52846,0,7.52846
"20,20,20,20,20,20",0.0001,3000,0.0783018,110,7.52388,0,7.52388
"20,20,20,20,20,20",0.0001,3000,0.0783018,111,7.51928,0,7.51928
"20,20,20,20,20,20",0.0001,3000,0.0783018,112,7.51467,0,7.51467
"20,20,20,20,20,20",0.0001,3000,0.0783018,113,7.51005,0,7.51005
"20,20,20,20,20,20",0.0001,3000,0.0783018,114,7.50542,0,7.50542
"20,20,20,20,20,20",0.0001,3000,0.0783018,115,7.50078,0,7.50078
"20,20,20,20,20,20",0.0001,3000,0.0783018,116,7.49612,0,7.49612
"20,20,20,20,20,20",0.0001,3000,0.0783018,117,7.49145,0,7.49145
"20,20,20,20,20,20",0.0001,3000,0.0783018,118,7.48676,0,7.48676
"20,20,20,20,20,20",0.0001,3000,0.0783018,119,7.48206,0,7.48206
"20,20,20,20,20,20",0.0001,3000,0.0783018,120,7.47735,0,7.47735
"20,20,20,20,20,20",0.0001,3000,0.0783018,121,7.47262,0,7.47262
"20,20,20,20,20,20",0.0001,3000,0.0783018,122,7.46787,0,7.46787
"20,20,20,20,20,20",0.0001,3000,0.0783018,123,7.46311,0,7.46311
"20,20,20,20,20,20",0.0001,3000,0.0783018,124,7.45832,0,7.45832
"20,20,20,20,20,20",0.0001,3000,0.0783018,125,7.45353,0,7.45353
"20,20,20,20,20,20",0.0001,3000,0.0783018,126,7.44871,0,7.44871
"20,20,20,20,20,20",0.0001,3000,0.0783018,127,7.44387,0,7.44387
"20,20,20,20,20,20",0.0001,3000,0.0783018,128,7.43902,0,7.43902
"20,20,20,20,20,20",0.0001,3000,0.0783018,129,7.43414,0,7.43414
"20,20,20,20,20,20",0.0001,3000,0.0783018,130,7.42925,0,7.42925
"20,20,20,20,20,20",0.0001,3000,0.0783018,131,7.42433,0,7.42433
"20,20,20,20,20,20",0.0001,3000,0.0783018,132,7.4194,0,7.4194
"20,20,20,20,20,20",0.0001,3000,0.0783018,133,7.41444,0,7.41444
"20,20,20,20,20,20",0.0001,3000,0.0783018,134,7.40945,0,7.40945
"20,20,20,20,20,20",0.0001,3000,0.0783018,135,7.40445,0,7.40445
"20,20,20,20,20,20",0.0001,3000,0.0783018,136,7.39942,0,7.39942
"20,20,20,20,20,20",0.0001,3000,0.0783018,137,7.39437,0,7.39437
"20,20,20,20,20,20",0.0001,3000,0.0783018,138,7.38929,0,7.38929
"20,20,20,20,20,20",0.0001,3000,0.0783018,139,7.38419,0,7.38419
"20,20,20,20,20,20",0.0001,3000,0.0783018,140,7.37906,0,7.37906
"20,20,20,20,20,20",0.0001,3000,0.0783018,141,7.37391,0,7.37391
"20,20,20,20,20,20",0.0001,3000,0.0783018,142,7.36873,0,7.36873
"20,20,20,20,20,20",0.0001,3000,0.0783018,143,7.36352,0,7.36352
"20,20,20,20,20,20",0.0001,3000,0.0783018,144,7.35829,0,7.35829
"20,20,20,20,20,20",0.0001,3000,0.0783018,145,7.35302,0,7.35302
"20,20,20,20,20,20",0.0001,3000,0.0783018,146,7.34773,0,7.34773
"20,20,20,20,20,20",0.0001,3000,0.0783018,147,7.34241,0,7.34241
"20,20,20,20,20,20",0.0001,3000,0.0783018,148,7.33706,0,7.33706
"20,20,20,20,20,20",0.0001,3000,0.0783018,149,7.33167,0,7.33167
"20,20,20,20,20,20",0.0001,3000,0.0783018,150,7.32626,0,7.32626
"20,20,20,20,20,20",0.0001,3000,0.0783018,151,7.32081,0,7.32081
"20,20,20,20,20,20",0.0001,3000,0.0783018,152,7.31533,0,7.31533
"20,20,20,20,20,20",0.0001,3000,0.0783018,153,7.30982,0,7.30982
"20,20,20,20,20,20",0.0001,3000,0.0783018,154,7.30428,0,7.30428
"20,20,20,20,20,20",0.0001,3000,0.0783018,155,7.2987,0,7.2987
"20,20,20,20,20,20",0.0001,3000,0.0783018,156,7.29309,0,7.29309
"20,20,20,20,20,20",0.0001,3000,0.0783018,157,7.28744,0,7.28744
"20,20,20,20,20,20",0.0001,3000,0.0783018,158,7.28175,0,7.28175
"20,20,20,20,20,20",0.0001,3000,0.0783018,159,7.27603,0,7.27603
"20,20,20,20,20,20",0.0001,3000,0.0783018,160,7.27027,0,7.27027
"20,20,20,20,20,20",0.0001,3000,0.0783018,161,7.26448,0,7.26448
"20,20,20,20,20,20",0.0001,3000,0.0783018,162,7.25865,0,7.25865
"20,20,20,20,20,20",0.0001,3000,0.0783018,163,7.25277,0,7.25277
"20,20,20,20,20,20",0.0001,3000,0.0783018,164,7.24686,0,7.24686
"20,20,20,20,20,20",0.0001,3000,0.0783018,165,7.24091,0,7.24091
"20,20,20,20,20,20",0.0001,3000,0.0783018,166,7.23492,0,7.23492
"20,20,20,20,20,20",0.0001,3000,0.0783018,167,7.22889,0,7.22889
"20,20,20,20,20,20",0.0001,3000,0.0783018,168,7.22281,0,7.22281
"20,20,20,20,20,20",0.0001,3000,0.0783018,169,7.21669,0,7.21669
"20,20,20,20,20,20",0.0001,3000,0.0783018,170,7.21053,0,7.21053
"20,20,20,20,20,20",0.0001,3000,0.0783018,171,7.20433,0,7.20433
"20,20,20,20,20,20",0.0001,3000,0.0783018,172,7.19808,0,7.19808
