HIDDEN_LAYERS,OPTIMIZER_STEP,MAX_ITERATIONS,DELTA_X,EPOCH,DATA_MSE,GRAD_MSE,TRAINING_MSE
"20,20,20,20,20,20",0.001,3000,0.0783018,1,8.56034,0,8.56034
"20,20,20,20,20,20",0.001,3000,0.0783018,2,8.23687,0,8.23687
"20,20,20,20,20,20",0.001,3000,0.0783018,3,7.99828,0,7.99828
"20,20,20,20,20,20",0.001,3000,0.0783018,4,7.77659,0,7.77659
"20,20,20,20,20,20",0.001,3000,0.0783018,5,7.54606,0,7.54606
"20,20,20,20,20,20",0.001,3000,0.0783018,6,7.2862,0,7.2862
"20,20,20,20,20,20",0.001,3000,0.0783018,7,6.97653,0,6.97653
"20,20,20,20,20,20",0.001,3000,0.0783018,8,6.59388,0,6.59388
"20,20,20,20,20,20",0.001,3000,0.0783018,9,6.11341,0,6.11341
"20,20,20,20,20,20",0.001,3000,0.0783018,10,5.51715,0,5.51715
"20,20,20,20,20,20",0.001,3000,0.0783018,11,4.80689,0,4.80689
"20,20,20,20,20,20",0.001,3000,0.0783018,12,4.02123,0,4.02123
"20,20,20,20,20,20",0.001,3000,0.0783018,13,3.24323,0,3.24323
"20,20,20,20,20,20",0.001,3000,0.0783018,14,2.58169,0,2.58169
"20,20,20,20,20,20",0.001,3000,0.0783018,15,2.11443,0,2.11443
"20,20,20,20,20,20",0.001,3000,0.0783018,16,1.82714,0,1.82714
"20,20,20,20,20,20",0.001,3000,0.0783018,17,1.64411,0,1.64411
"20,20,20,20,20,20",0.001,3000,0.0783018,18,1.50511,0,1.50511
"20,20,20,20,20,20",0.001,3000,0.0783018,19,1.38245,0,1.38245
"20,20,20,20,20,20",0.001,3000,0.0783018,20,1.26555,0,1.26555
"20,20,20,20,20,20",0.001,3000,0.0783018,21,1.15077,0,1.15077
"20,20,20,20,20,20",0.001,3000,0.0783018,22,1.0378,0,1.0378
"20,20,20,20,20,20",0.001,3000,0.0783018,23,0.927608,0,0.927608
"20,20,20,20,20,20",0.001,3000,0.0783018,24,0.822227,0,0.822227
"20,20,20,20,20,20",0.001,3000,0.0783018,25,0.724686,0,0.724686
"20,20,20,20,20,20",0.001,3000,0.0783018,26,0.638815,0,0.638815
"20,20,20,20,20,20",0.001,3000,0.0783018,27,0.566814,0,0.566814
"20,20,20,20,20,20",0.001,3000,0.0783018,28,0.509527,0,0.509527
"20,20,20,20,20,20",0.001,3000,0.0783018,29,0.466196,0,0.466196
"20,20,20,20,20,20",0.001,3000,0.0783018,30,0.434865,0,0.434865
"20,20,20,20,20,20",0.001,3000,0.0783018,31,0.412909,0,0.412909
"20,20,20,20,20,20",0.001,3000,0.0783018,32,0.397696,0,0.397696
"20,20,20,20,20,20",0.001,3000,0.0783018,33,0.387003,0,0.387003
"20,20,20,20,20,20",0.001,3000,0.0783018,34,0.379185,0,0.379185
"20,20,20,20,20,20",0.001,3000,0.0783018,35,0.373135,0,0.373135
"20,20,20,20,20,20",0.001,3000,0.0783018,36,0.368155,0,0.368155
"20,20,20,20,20,20",0.001,3000,0.0783018,37,0.363826,0,0.363826
"20,20,20,20,20,20",0.001,3000,0.0783018,38,0.359898,0,0.359898
"20,20,20,20,20,20",0.001,3000,0.0783018,39,0.356224,0,0.356224
"20,20,20,20,20,20",0.001,3000,0.0783018,40,0.352714,0,0.352714
"20,20,20,20,20,20",0.001,3000,0.0783018,41,0.349313,0,0.349313
"20,20,20,20,20,20",0.001,3000,0.0783018,42,0.345984,0,0.345984
"20,20,20,20,20,20",0.001,3000,0.0783018,43,0.342703,0,0.342703
"20,20,20,20,20,20",0.001,3000,0.0783018,44,0.339454,0,0.339454
"20,20,20,20,20,20",0.001,3000,0.0783018,45,0.336223,0,0.336223
"20,20,20,20,20,20",0.001,3000,0.0783018,46,0.332999,0,0.332999
"20,20,20,20,20,20",0.001,3000,0.0783018,47,0.329774,0,0.329774
"20,20,20,20,20,20",0.001,3000,0.0783018,48,0.32654,0,0.32654
"20,20,20,20,20,20",0.001,3000,0.0783018,49,0.32329,0,0.32329
"20,20,20,20,20,20",0.001,3000,0.0783018,50,0.320018,0,0.320018
"20,20,20,20,20,20",0.001,3000,0.0783018,51,0.316717,0,0.316717
"20,20,20,20,20,20",0.001,3000,0.0783018,52,0.313381,0,0.313381
"20,20,20,20,20,20",0.001,3000,0.0783018,53,0.310004,0,0.310004
"20,20,20,20,20,20",0.001,3000,0.0783018,54,0.30658,0,0.30658
"20,20,20,20,20,20",0.001,3000,0.0783018,55,0.303104,0,0.303104
"20,20,20,20,20,20",0.001,3000,0.0783018,56,0.299571,0,0.299571
"20,20,20,20,20,20",0.001,3000,0.0783018,57,0.295976,0,0.295976
"20,20,20,20,20,20",0.001,3000,0.0783018,58,0.292316,0,0.292316
"20,20,20,20,20,20",0.001,3000,0.0783018,59,0.288586,0,0.288586
"20,20,20,20,20,20",0.001,3000,0.0783018,60,0.284786,0,0.284786
"20,20,20,20,20,20",0.001,3000,0.0783018,61,0.280913,0,0.280913
"20,20,20,20,20,20",0.001,3000,0.0783018,62,0.276966,0,0.276966
"20,20,20,20,20,20",0.001,3000,0.0783018,63,0.272947,0,0.272947
"20,20,20,20,20,20",0.001,3000,0.0783018,64,0.268857,0,0.268857
"20,20,20,20,20,20",0.001,3000,0.0783018,65,0.264698,0,0.264698
"20,20,20,20,20,20",0.001,3000,0.0783018,66,0.260473,0,0.260473
"20,20,20,20,20,20",0.001,3000,0.0783018,67,0.256188,0,0.256188
"20,20,20,20,20,20",0.001,3000,0.0783018,68,0.251847,0,0.251847
"20,20,20,20,20,20",0.001,3000,0.0783018,69,0.247457,0,0.247457
"20,20,20,20,20,20",0.001,3000,0.0783018,70,0.243022,0,0.243022
"20,20,20,20,20,20",0.001,3000,0.0783018,71,0.23855,0,0.23855
"20,20,20,20,20,20",0.001,3000,0.0783018,72,0.234047,0,0.234047
"20,20,20,20,20,20",0.001,3000,0.0783018,73,0.22952,0,0.22952
"20,20,20,20,20,20",0.001,3000,0.0783018,74,0.224977,0,0.224977
"20,20,20,20,20,20",0.001,3000,0.0783018,75,0.220424,0,0.220424
"20,20,20,20,20,20",0.001,3000,0.0783018,76,0.215869,0,0.215869
"20,20,20,20,20,20",0.001,3000,0.0783018,77,0.211321,0,0.211321
"20,20,20,20,20,20",0.001,3000,0.0783018,78,0.206789,0,0.206789
"20,20,20,20,20,20",0.001,3000,0.0783018,79,0.202289,0,0.202289
"20,20,20,20,20,20",0.001,3000,0.0783018,80,0.197844,0,0.197844
"20,20,20,20,20,20",0.001,3000,0.0783018,81,0.193502,0,0.193502
"20,20,20,20,20,20",0.001,3000,0.0783018,82,0.189321,0,0.189321
"20,20,20,20,20,20",0.001,3000,0.0783018,83,0.185354,0,0.185354
"20,20,20,20,20,20",0.001,3000,0.0783018,84,0.18139,0,0.18139
"20,20,20,20,20,20",0.001,3000,0.0783018,85,0.177238,0,0.177238
