HIDDEN_LAYERS,OPTIMIZER_STEP,MAX_ITERATIONS,DELTA_X,EPOCH,DATA_MSE,GRAD_MSE,TRAINING_MSE
"10,10,10,10,10,10,10",0.001,3000,0.0783018,1,7.30669,0,7.30669
"10,10,10,10,10,10,10",0.001,3000,0.0783018,2,7.07571,0,7.07571
"10,10,10,10,10,10,10",0.001,3000,0.0783018,3,6.9106,0,6.9106
"10,10,10,10,10,10,10",0.001,3000,0.0783018,4,6.76937,0,6.76937
"10,10,10,10,10,10,10",0.001,3000,0.0783018,5,6.63968,0,6.63968
"10,10,10,10,10,10,10",0.001,3000,0.0783018,6,6.5157,0,6.5157
"10,10,10,10,10,10,10",0.001,3000,0.0783018,7,6.39399,0,6.39399
"10,10,10,10,10,10,10",0.001,3000,0.0783018,8,6.27224,0,6.27224
"10,10,10,10,10,10,10",0.001,3000,0.0783018,9,6.14884,0,6.14884
"10,10,10,10,10,10,10",0.001,3000,0.0783018,10,6.02254,0,6.02254
"10,10,10,10,10,10,10",0.001,3000,0.0783018,11,5.89225,0,5.89225
"10,10,10,10,10,10,10",0.001,3000,0.0783018,12,5.75693,0,5.75693
"10,10,10,10,10,10,10",0.001,3000,0.0783018,13,5.61557,0,5.61557
"10,10,10,10,10,10,10",0.001,3000,0.0783018,14,5.46724,0,5.46724
"10,10,10,10,10,10,10",0.001,3000,0.0783018,15,5.31123,0,5.31123
"10,10,10,10,10,10,10",0.001,3000,0.0783018,16,5.14705,0,5.14705
"10,10,10,10,10,10,10",0.001,3000,0.0783018,17,4.97449,0,4.97449
"10,10,10,10,10,10,10",0.001,3000,0.0783018,18,4.79357,0,4.79357
"10,10,10,10,10,10,10",0.001,3000,0.0783018,19,4.60459,0,4.60459
"10,10,10,10,10,10,10",0.001,3000,0.0783018,20,4.40814,0,4.40814
"10,10,10,10,10,10,10",0.001,3000,0.0783018,21,4.20517,0,4.20517
"10,10,10,10,10,10,10",0.001,3000,0.0783018,22,3.99702,0,3.99702
"10,10,10,10,10,10,10",0.001,3000,0.0783018,23,3.78548,0,3.78548
"10,10,10,10,10,10,10",0.001,3000,0.0783018,24,3.57273,0,3.57273
"10,10,10,10,10,10,10",0.001,3000,0.0783018,25,3.36119,0,3.36119
"10,10,10,10,10,10,10",0.001,3000,0.0783018,26,3.15338,0,3.15338
"10,10,10,10,10,10,10",0.001,3000,0.0783018,27,2.95175,0,2.95175
"10,10,10,10,10,10,10",0.001,3000,0.0783018,28,2.75847,0,2.75847
"10,10,10,10,10,10,10",0.001,3000,0.0783018,29,2.57524,0,2.57524
"10,10,10,10,10,10,10",0.001,3000,0.0783018,30,2.4031,0,2.4031
"10,10,10,10,10,10,10",0.001,3000,0.0783018,31,2.24239,0,2.24239
"10,10,10,10,10,10,10",0.001,3000,0.0783018,32,2.0928,0,2.0928
"10,10,10,10,10,10,10",0.001,3000,0.0783018,33,1.95353,0,1.95353
"10,10,10,10,10,10,10",0.001,3000,0.0783018,34,1.82343,0,1.82343
"10,10,10,10,10,10,10",0.001,3000,0.0783018,35,1.70132,0,1.70132
"10,10,10,10,10,10,10",0.001,3000,0.0783018,36,1.58626,0,1.58626
"10,10,10,10,10,10,10",0.001,3000,0.0783018,37,1.47763,0,1.47763
"10,10,10,10,10,10,10",0.001,3000,0.0783018,38,1.37525,0,1.37525
"10,10,10,10,10,10,10",0.001,3000,0.0783018,39,1.27925,0,1.27925
"10,10,10,10,10,10,10",0.001,3000,0.0783018,40,1.18997,0,1.18997
"10,10,10,10,10,10,10",0.001,3000,0.0783018,41,1.10782,0,1.10782
"10,10,10,10,10,10,10",0.001,3000,0.0783018,42,1.03314,0,1.03314
"10,10,10,10,10,10,10",0.001,3000,0.0783018,43,0.966126,0,0.966126
"10,10,10,10,10,10,10",0.001,3000,0.0783018,44,0.906738,0,0.906738
"10,10,10,10,10,10,10",0.001,3000,0.0783018,45,0.854725,0,0.854725
"10,10,10,10,10,10,10",0.001,3000,0.0783018,46,0.80964,0,0.80964
"10,10,10,10,10,10,10",0.001,3000,0.0783018,47,0.770895,0,0.770895
"10,10,10,10,10,10,10",0.001,3000,0.0783018,48,0.73782,0,0.73782
"10,10,10,10,10,10,10",0.001,3000,0.0783018,49,0.70971,0,0.70971
"10,10,10,10,10,10,10",0.001,3000,0.0783018,50,0.685875,0,0.685875
"10,10,10,10,10,10,10",0.001,3000,0.0783018,51,0.665665,0,0.665665
"10,10,10,10,10,10,10",0.001,3000,0.0783018,52,0.648489,0,0.648489
"10,10,10,10,10,10,10",0.001,3000,0.0783018,53,0.633827,0,0.633827
"10,10,10,10,10,10,10",0.001,3000,0.0783018,54,0.62123,0,0.62123
