HIDDEN_LAYERS,OPTIMIZER_STEP,MAX_ITERATIONS,DELTA_X,EPOCH,DATA_MSE,GRAD_MSE,TRAINING_MSE
"20,20,20,20",0.0001,3000,0.0783018,1,7.94959,0,7.94959
"20,20,20,20",0.0001,3000,0.0783018,2,7.91449,0,7.91449
"20,20,20,20",0.0001,3000,0.0783018,3,7.88978,0,7.88978
"20,20,20,20",0.0001,3000,0.0783018,4,7.86963,0,7.86963
"20,20,20,20",0.0001,3000,0.0783018,5,7.85218,0,7.85218
"20,20,20,20",0.0001,3000,0.0783018,6,7.83656,0,7.83656
"20,20,20,20",0.0001,3000,0.0783018,7,7.82229,0,7.82229
"20,20,20,20",0.0001,3000,0.0783018,8,7.80905,0,7.80905
"20,20,20,20",0.0001,3000,0.0783018,9,7.79665,0,7.79665
"20,20,20,20",0.0001,3000,0.0783018,10,7.78493,0,7.78493
"20,20,20,20",0.0001,3000,0.0783018,11,7.77379,0,7.77379
"20,20,20,20",0.0001,3000,0.0783018,12,7.76313,0,7.76313
"20,20,20,20",0.0001,3000,0.0783018,13,7.75291,0,7.75291
"20,20,20,20",0.0001,3000,0.0783018,14,7.74306,0,7.74306
"20,20,20,20",0.0001,3000,0.0783018,15,7.73353,0,7.73353
"20,20,20,20",0.0001,3000,0.0783018,16,7.72431,0,7.72431
"20,20,20,20",0.0001,3000,0.0783018,17,7.71535,0,7.71535
"20,20,20,20",0.0001,3000,0.0783018,18,7.70662,0,7.70662
"20,20,20,20",0.0001,3000,0.0783018,19,7.69812,0,7.69812
"20,20,20,20",0.0001,3000,0.0783018,20,7.68981,0,7.68981
"20,20,20,20",0.0001,3000,0.0783018,21,7.68169,0,7.68169
"20,20,20,20",0.0001,3000,0.0783018,22,7.67373,0,7.67373
"20,20,20,20",0.0001,3000,0.0783018,23,7.66593,0,7.66593
"20,20,20,20",0.0001,3000,0.0783018,24,7.65828,0,7.65828
"20,20,20,20",0.0001,3000,0.0783018,25,7.65076,0,7.65076
"20,20,20,20",0.0001,3000,0.0783018,26,7.64336,0,7.64336
"20,20,20,20",0.0001,3000,0.0783018,27,7.63608,0,7.63608
"20,20,20,20",0.0001,3000,0.0783018,28,7.62891,0,7.62891
"20,20,20,20",0.0001,3000,0.0783018,29,7.62184,0,7.62184
"20,20,20,20",0.0001,3000,0.0783018,30,7.61487,0,7.61487
"20,20,20,20",0.0001,3000,0.0783018,31,7.60799,0,7.60799
"20,20,20,20",0.0001,3000,0.0783018,32,7.60119,0,7.60119
"20,20,20,20",0.0001,3000,0.0783018,33,7.59448,0,7.59448
"20,20,20,20",0.0001,3000,0.0783018,34,7.58785,0,7.58785
"20,20,20,20",0.0001,3000,0.0783018,35,7.58129,0,7.58129
"20,20,20,20",0.0001,3000,0.0783018,36,7.57479,0,7.57479
"20,20,20,20",0.0001,3000,0.0783018,37,7.56837,0,7.56837
"20,20,20,20",0.0001,3000,0.0783018,38,7.56201,0,7.56201
"20,20,20,20",0.0001,3000,0.0783018,39,7.5557,0,7.5557
"20,20,20,20",0.0001,3000,0.0783018,40,7.54946,0,7.54946
"20,20,20,20",0.0001,3000,0.0783018,41,7.54327,0,7.54327
"20,20,20,20",0.0001,3000,0.0783018,42,7.53713,0,7.53713
"20,20,20,20",0.0001,3000,0.0783018,43,7.53104,0,7.53104
"20,20,20,20",0.0001,3000,0.0783018,44,7.525,0,7.525
"20,20,20,20",0.0001,3000,0.0783018,45,7.51901,0,7.51901
"20,20,20,20",0.0001,3000,0.0783018,46,7.51306,0,7.51306
"20,20,20,20",0.0001,3000,0.0783018,47,7.50715,0,7.50715
"20,20,20,20",0.0001,3000,0.0783018,48,7.50128,0,7.50128
"20,20,20,20",0.0001,3000,0.0783018,49,7.49545,0,7.49545
"20,20,20,20",0.0001,3000,0.0783018,50,7.48966,0,7.48966
"20,20,20,20",0.0001,3000,0.0783018,51,7.4839,0,7.4839
"20,20,20,20",0.0001,3000,0.0783018,52,7.47818,0,7.47818
"20,20,20,20",0.0001,3000,0.0783018,53,7.47249,0,7.47249
"20,20,20,20",0.0001,3000,0.0783018,54,7.46684,0,7.46684
"20,20,20,20",0.0001,3000,0.0783018,55,7.46121,0,7.46121
"20,20,20,20",0.0001,3000,0.0783018,56,7.45561,0,7.45561
"20,20,20,20",0.0001,3000,0.0783018,57,7.45004,0,7.45004
"20,20,20,20",0.0001,3000,0.0783018,58,7.4445,0,7.4445
"20,20,20,20",0.0001,3000,0.0783018,59,7.43898,0,7.43898
"20,20,20,20",0.0001,3000,0.0783018,60,7.43349,0,7.43349
"20,20,20,20",0.0001,3000,0.0783018,61,7.42803,0,7.42803
"20,20,20,20",0.0001,3000,0.0783018,62,7.42258,0,7.42258
"20,20,20,20",0.0001,3000,0.0783018,63,7.41716,0,7.41716
"20,20,20,20",0.0001,3000,0.0783018,64,7.41176,0,7.41176
"20,20,20,20",0.0001,3000,0.0783018,65,7.40638,0,7.40638
"20,20,20,20",0.0001,3000,0.0783018,66,7.40103,0,7.40103
"20,20,20,20",0.0001,3000,0.0783018,67,7.39569,0,7.39569
"20,20,20,20",0.0001,3000,0.0783018,68,7.39036,0,7.39036
"20,20,20,20",0.0001,3000,0.0783018,69,7.38506,0,7.38506
"20,20,20,20",0.0001,3000,0.0783018,70,7.37977,0,7.37977
"20,20,20,20",0.0001,3000,0.0783018,71,7.3745,0,7.3745
"20,20,20,20",0.0001,3000,0.0783018,72,7.36925,0,7.36925
"20,20,20,20",0.0001,3000,0.0783018,73,7.36401,0,7.36401
"20,20,20,20",0.0001,3000,0.0783018,74,7.35878,0,7.35878
"20,20,20,20",0.0001,3000,0.0783018,75,7.35357,0,7.35357
"20,20,20,20",0.0001,3000,0.0783018,76,7.34837,0,7.34837
"20,20,20,20",0.0001,3000,0.0783018,77,7.34319,0,7.34319
"20,20,20,20",0.0001,3000,0.0783018,78,7.33802,0,7.33802
"20,20,20,20",0.0001,3000,0.0783018,79,7.33285,0,7.33285
"20,20,20,20",0.0001,3000,0.0783018,80,7.3277,0,7.3277
"20,20,20,20",0.0001,3000,0.0783018,81,7.32256,0,7.32256
"20,20,20,20",0.0001,3000,0.0783018,82,7.31743,0,7.31743
"20,20,20,20",0.0001,3000,0.0783018,83,7.31231,0,7.31231
"20,20,20,20",0.0001,3000,0.0783018,84,7.3072,0,7.3072
"20,20,20,20",0.0001,3000,0.0783018,85,7.3021,0,7.3021
"20,20,20,20",0.0001,3000,0.0783018,86,7.297,0,7.297
"20,20,20,20",0.0001,3000,0.0783018,87,7.29191,0,7.29191
"20,20,20,20",0.0001,3000,0.0783018,88,7.28683,0,7.28683
"20,20,20,20",0.0001,3000,0.0783018,89,7.28176,0,7.28176
"20,20,20,20",0.0001,3000,0.0783018,90,7.2767,0,7.2767
"20,20,20,20",0.0001,3000,0.0783018,91,7.27163,0,7.27163
"20,20,20,20",0.0001,3000,0.0783018,92,7.26658,0,7.26658
"20,20,20,20",0.0001,3000,0.0783018,93,7.26153,0,7.26153
"20,20,20,20",0.0001,3000,0.0783018,94,7.25649,0,7.25649
"20,20,20,20",0.0001,3000,0.0783018,95,7.25144,0,7.25144
"20,20,20,20",0.0001,3000,0.0783018,96,7.24641,0,7.24641
"20,20,20,20",0.0001,3000,0.0783018,97,7.24138,0,7.24138
"20,20,20,20",0.0001,3000,0.0783018,98,7.23635,0,7.23635
"20,20,20,20",0.0001,3000,0.0783018,99,7.23132,0,7.23132
"20,20,20,20",0.0001,3000,0.0783018,100,7.2263,0,7.2263
"20,20,20,20",0.0001,3000,0.0783018,101,7.22128,0,7.22128
"20,20,20,20",0.0001,3000,0.0783018,102,7.21626,0,7.21626
"20,20,20,20",0.0001,3000,0.0783018,103,7.21124,0,7.21124
"20,20,20,20",0.0001,3000,0.0783018,104,7.20622,0,7.20622
"20,20,20,20",0.0001,3000,0.0783018,105,7.20121,0,7.20121
"20,20,20,20",0.0001,3000,0.0783018,106,7.19619,0,7.19619
"20,20,20,20",0.0001,3000,0.0783018,107,7.19118,0,7.19118
"20,20,20,20",0.0001,3000,0.0783018,108,7.18617,0,7.18617
"20,20,20,20",0.0001,3000,0.0783018,109,7.18115,0,7.18115
"20,20,20,20",0.0001,3000,0.0783018,110,7.17614,0,7.17614
"20,20,20,20",0.0001,3000,0.0783018,111,7.17112,0,7.17112
