HIDDEN_LAYERS,OPTIMIZER_STEP,MAX_ITERATIONS,DELTA_X,EPOCH,DATA_MSE,GRAD_MSE,TRAINING_MSE
"30,30,30,30,30",0.001,3000,0.0783018,1,8.92658,0,8.92658
"30,30,30,30,30",0.001,3000,0.0783018,2,8.51773,0,8.51773
"30,30,30,30,30",0.001,3000,0.0783018,3,8.14343,0,8.14343
"30,30,30,30,30",0.001,3000,0.0783018,4,7.64557,0,7.64557
"30,30,30,30,30",0.001,3000,0.0783018,5,6.85267,0,6.85267
"30,30,30,30,30",0.001,3000,0.0783018,6,5.53418,0,5.53418
"30,30,30,30,30",0.001,3000,0.0783018,7,3.63816,0,3.63816
"30,30,30,30,30",0.001,3000,0.0783018,8,2.05753,0,2.05753
"30,30,30,30,30",0.001,3000,0.0783018,9,1.54863,0,1.54863
"30,30,30,30,30",0.001,3000,0.0783018,10,1.22421,0,1.22421
"30,30,30,30,30",0.001,3000,0.0783018,11,1.03332,0,1.03332
"30,30,30,30,30",0.001,3000,0.0783018,12,0.923033,0,0.923033
"30,30,30,30,30",0.001,3000,0.0783018,13,0.817376,0,0.817376
"30,30,30,30,30",0.001,3000,0.0783018,14,0.765988,0,0.765988
"30,30,30,30,30",0.001,3000,0.0783018,15,0.709636,0,0.709636
"30,30,30,30,30",0.001,3000,0.0783018,16,0.681982,0,0.681982
"30,30,30,30,30",0.001,3000,0.0783018,17,0.634446,0,0.634446
"30,30,30,30,30",0.001,3000,0.0783018,18,0.61115,0,0.61115
"30,30,30,30,30",0.001,3000,0.0783018,19,0.570867,0,0.570867
"30,30,30,30,30",0.001,3000,0.0783018,20,0.54827,0,0.54827
"30,30,30,30,30",0.001,3000,0.0783018,21,0.51653,0,0.51653
"30,30,30,30,30",0.001,3000,0.0783018,22,0.495521,0,0.495521
"30,30,30,30,30",0.001,3000,0.0783018,23,0.470663,0,0.470663
"30,30,30,30,30",0.001,3000,0.0783018,24,0.451778,0,0.451778
"30,30,30,30,30",0.001,3000,0.0783018,25,0.431496,0,0.431496
"30,30,30,30,30",0.001,3000,0.0783018,26,0.414599,0,0.414599
"30,30,30,30,30",0.001,3000,0.0783018,27,0.397293,0,0.397293
"30,30,30,30,30",0.001,3000,0.0783018,28,0.382066,0,0.382066
"30,30,30,30,30",0.001,3000,0.0783018,29,0.366807,0,0.366807
"30,30,30,30,30",0.001,3000,0.0783018,30,0.352966,0,0.352966
"30,30,30,30,30",0.001,3000,0.0783018,31,0.33923,0,0.33923
